"GFA","Occupancy","Age","NumBldgs","NumFloors","UnitsTotal","UnitsRes","ENERGYSTARScore","SourceEUI","SiteEUI"
58500,95,91,1,6,60,55,68,117.3,84.7
80679,100,91,1,4,94,94,96,74.6,66.8
81648,100,61,1,6,67,67,NA,102.2,74.6
51840,100,67,1,3,46,46,54,121.4,89.3
50401,100,57,1,6,69,69,74,123.2,88.8
63990,100,86,1,6,60,60,77,109.6,81.5
87174,100,90,1,6,83,83,74,112.1,81.4
87174,100,86,1,6,82,82,86,86.1,58.5
82200,100,86,1,6,65,65,100,34.7,11
72312,100,86,1,6,53,53,7,172.5,123.9
142396,100,89,1,6,119,119,92,85.1,60
108000,100,67,1,6,84,84,50,134.4,107.7
55534,100,80,1,6,41,40,81,93.8,68.2
108000,100,67,1,6,84,84,100,28,9.7
89044,100,67,1,6,50,49,81,95.3,71.2
78004,100,67,1,6,54,54,64,105.8,71.9
54420,100,67,1,6,59,59,68,118.7,85.2
130830,100,79,1,6,102,102,98,95.6,68.3
169038,100,62,1,6,132,132,100,75.5,51.8
136413,100,62,1,6,156,156,67,120.7,86.2
405951,100,85,6,9,455,455,99,81.9,40.3
84006,95,107,1,6,86,86,86,105.3,70.4
76160,100,89,1,4,71,71,81,84.8,78
96330,100,60,1,6,73,73,90,81.7,57.5
98305,100,62,1,6,73,73,88,88.3,62.3
57036,100,87,1,6,60,60,85,97.8,87.5
89628,100,88,1,6,82,82,83,99.6,68.6
89628,100,88,1,6,84,84,90,90.8,65.5
51000,100,60,1,6,52,52,92,94.4,66.1
57340,100,93,1,6,49,49,70,110.5,77.5
81600,100,86,1,6,66,66,62,110.1,83.8
64152,100,93,1,6,65,63,47,122.3,86.3
60147,100,81,1,6,79,79,65,132.9,101.3
78000,100,90,1,6,65,65,52,118.4,92.2
136620,100,100,6,4,80,80,96,66.6,49.8
55277,100,92,1,6,58,58,71,117.5,89.3
74109,100,90,1,6,82,82,76,107.8,76.5
72100,100,77,1,6,60,60,88,85.3,63.2
77280,100,89,1,6,72,72,91,84.7,59.8
74000,100,93,1,6,59,59,70,104.7,75.3
154000,100,77,1,6,115,115,75,93.1,69.3
50310,100,93,1,6,76,76,49,153.4,117.1
137190,100,90,1,6,131,131,90,95.2,62.7
81030,100,86,1,6,83,77,37,142.6,88.6
58150,100,86,1,6,59,58,44,124.4,83.7
70000,100,89,1,6,71,70,69,104,78.4
50371,100,63,1,6,66,66,65,147.7,108.4
53000,100,78,1,6,59,59,99,71.4,66
60950,100,78,1,6,54,54,44,122.5,95.8
51965,100,54,1,7,55,55,66,120.7,83.5
59148,90,77,1,6,59,59,48,117.7,90.4
93150,100,91,1,6,115,112,58,164.7,126.2
58990,100,63,1,6,72,72,64,138.2,101.5
63000,100,90,1,4,71,70,71,95.2,68.4
65000,90,90,1,5,55,49,14,138.4,91.7
96592,100,88,1,6,130,128,NA,93.6,68.8
47900,100,90,1,6,67,60,NA,109.5,73.5
59000,95,83,1,6,60,60,69,109.9,81.2
63873,95,87,1,6,75,67,53,133.8,90
51275,100,90,1,4,49,42,30,129.3,99.8
222796,100,85,1,6,174,174,87,92.3,63.5
60500,100,91,1,5,60,60,78,99.3,75
63000,100,90,1,6,78,78,62,129.3,93.5
63300,100,90,1,6,77,71,24,158.1,94.8
65466,90,88,1,6,65,65,52,119.2,87.8
65600,100,89,1,4,78,78,62,99.3,78.7
82400,100,97,2,6,140,140,1,298.1,197.2
62740,100,55,1,10,52,52,2,209.7,165.7
129024,100,86,2,6,122,122,100,55.8,39.8
414000,100,39,3,14,558,558,9,167.8,99.7
61030,100,67,1,6,72,72,74,117.6,85.6
232900,100,56,1,7,174,174,81,99.5,69.6
77733,100,62,1,6,85,84,77,102.7,72.9
61992,100,90,1,6,70,70,90,132.6,87.9
230195,100,66,2,6,235,235,94,93.4,65.8
262019,100,57,2,6,254,254,74,125.5,88.8
126000,100,63,1,6,127,127,80,106.4,73.5
133110,100,81,1,6,108,108,91,88.1,61
67488,100,81,1,6,48,48,63,111.1,84.9
64800,100,88,1,6,83,83,100,10,3.2
61800,100,89,2,6,60,54,51,128.2,89.5
85152,100,31,1,6,72,72,69,103.4,71.8
85260,100,60,1,6,70,70,62,106.4,76.1
57024,100,89,1,6,83,83,71,104.4,77
110418,100,57,1,6,99,99,88,96.2,64.3
57567,100,56,1,6,63,63,41,131.5,93.1
52010,100,89,1,6,76,71,44,150.1,102.1
57601,100,77,1,6,55,55,37,137.3,96.2
70455,100,64,1,6,54,54,67,104.4,72
88212,100,86,1,6,74,74,65,109.1,80.5
76000,100,96,2,6,80,80,88,99.8,69.8
127163,100,60,1,6,104,104,71,115.1,83.3
88530,100,55,1,6,107,107,97,113.5,77.5
120900,100,66,1,6,122,122,93,90.2,65.4
75706,100,55,1,6,91,91,44,135.2,96.4
61818,100,87,1,6,66,66,37,130.5,85.1
65315,100,56,1,6,63,63,92,91.8,79.7
74880,100,57,1,6,78,78,97,76.3,67.1
48441,100,90,1,6,58,50,NA,123.4,92.1
112833,100,86,1,6,107,104,87,93.3,63.8
133764,100,60,1,6,145,145,72,119.8,86.7
71346,100,82,1,6,60,60,32,142.4,94.9
108360,100,60,1,6,99,99,12,160.8,101.2
114753,100,82,1,6,91,91,60,121,80.6
50731,100,56,1,6,58,58,69,116,83.4
61242,100,86,1,6,48,48,68,100.2,72.4
121465,100,63,1,6,144,144,68,122.2,86.4
61796,100,55,1,6,83,83,86,111.8,75
47277,90,30,1,6,56,52,22,162.8,104
58650,100,86,1,6,73,65,45,172.4,117.7
86955,100,34,16,3,80,80,3,178.2,56.8
74863,100,32,2,6,78,76,NA,71.9,22.9
124200,100,58,1,6,102,102,12,177.6,137.1
63480,100,85,1,6,48,48,86,84.2,61.6
75000,100,89,1,6,65,65,54,125.1,85.7
108000,100,87,1,6,84,84,93,85.2,61.4
82180,100,47,1,6,62,62,96,81.9,55.5
53898,100,76,1,6,47,45,42,130.4,99.8
58461,100,78,1,6,65,65,22,145.1,99.9
57091,100,14,1,6,21,19,NA,83.9,43.2
56614,100,25,1,9,52,52,NA,96.6,63.7
57000,100,90,1,6,60,60,57,141.9,109.9
63700,100,90,1,6,59,59,75,108.2,82.2
50400,100,87,1,6,49,49,34,138.7,91.6
98000,100,78,1,6,84,84,37,131,91.5
84000,100,55,1,6,88,88,18,156.4,120.4
57960,100,82,1,6,48,48,86,86.5,63.6
82356,100,61,1,6,84,83,81,105.1,72.2
53990,100,90,1,6,60,60,76,125.8,86.2
50400,100,79,1,6,48,48,34,127.2,97.8
53340,100,54,1,6,65,65,40,144.1,109.9
72917,100,82,1,6,61,60,76,95,70
111830,100,47,1,6,94,94,92,84.4,59.8
105583,100,77,1,6,83,83,90,89.1,68.9
58800,100,77,1,6,48,48,80,92.2,69
62400,100,90,1,6,72,72,1,283.3,240.2
52492,100,78,1,6,53,53,73,108.9,74.4
72000,100,87,1,6,77,77,68,116.2,82.7
64900,90,55,1,6,80,80,21,132.9,97.4
50400,100,83,1,6,42,42,26,143.1,100.7
109630,100,55,1,6,121,120,95,102,67
120350,100,57,1,6,100,100,78,108,81.2
54001,100,90,1,6,59,59,11,173.4,143.5
66500,100,90,1,6,53,53,84,92,69
137170,100,67,1,6,101,101,95,76.2,57.1
52542,100,57,1,6,69,69,46,143.6,107.7
54210,100,57,1,6,69,69,35,151.9,111.3
80700,100,86,1,6,72,72,83,101.3,76
92100,100,90,1,6,76,75,71,105.1,76.7
52111,100,10,1,7,36,32,37,133.8,64.2
85633,90,89,1,6,71,66,28,133,100.5
89070,100,87,2,6,79,79,76,117.9,75.8
76174,100,63,1,6,60,60,85,100.9,67.1
78358,100,8,1,6,73,73,87,110.4,80.4
112702,100,57,1,10,122,122,85,117.2,80
77248,100,89,1,6,71,71,91,90.8,68.2
162454,100,68,19,3,192,192,100,46,18.6
356000,100,69,11,6,462,462,89,121.1,86
85757,100,57,3,6,263,263,81,106.7,70.6
316890,100,69,10,6,420,420,90,121.1,87.2
134270,100,59,1,10,164,164,76,123.2,81.9
124831,100,67,78,2,134,134,57,141.4,112.8
349050,100,68,11,6,462,462,77,121.4,86.7
63485,100,66,1,6,60,60,46,107.9,75.2
138600,100,80,2,6,124,124,84,105.4,78.2
65000,95,9,1,7,36,35,100,67.2,37.1
123271,100,54,1,6,131,131,96,92.9,62.6
79590,100,80,1,6,65,65,70,114.1,90.3
96408,100,79,1,6,84,84,73,104.3,76.2
76000,100,88,1,6,83,78,NA,41.6,13.2
67142,100,59,1,6,63,63,88,95.7,67.3
103980,100,59,1,6,100,100,82,111.1,75.1
144060,100,56,1,6,132,132,66,125.1,92.7
71500,100,79,1,6,65,65,70,101.8,79
84280,100,57,1,6,77,77,58,110.2,76
139710,100,42,1,13,183,183,46,121.5,80.5
55800,100,81,1,6,47,47,66,122.2,91.3
108378,100,61,1,6,121,121,NA,124,73.7
181100,100,64,1,6,168,168,NA,123.6,81.8
77400,100,79,1,6,67,67,65,108.9,82.8
75000,100,66,1,6,84,84,33,129.2,97.4
77000,100,80,1,6,65,65,69,102.7,93.8
69000,100,79,1,6,54,54,77,90.8,66.1
60000,100,80,1,6,54,54,51,119.6,88.7
66000,100,79,1,6,60,60,57,115.8,89.4
64200,100,79,1,6,59,59,75,99.6,74.5
81600,100,68,1,6,48,48,94,77.7,54.9
21465,100,53,1,6,121,119,74,130.8,91.9
86100,100,90,2,6,87,75,NA,104.4,75.8
52800,100,64,1,6,42,42,56,124.1,87.9
51380,100,93,1,6,56,50,22,135.1,86.7
82600,100,77,1,6,65,65,89,88.8,66.6
95600,100,66,1,6,84,84,85,96.3,74
87860,100,61,1,6,96,96,60,120.4,87.8
120078,100,61,1,6,106,106,65,105.4,73.2
72821,100,47,1,6,56,56,90,87.9,59.6
147000,100,75,1,6,119,119,88,85.4,58.3
59760,100,88,1,6,59,59,95,83.5,59.5
72000,100,86,1,6,64,64,78,101.5,77.3
62500,100,86,1,6,59,59,32,125.6,98.9
60060,100,88,1,6,65,65,60,125.7,42.4
79990,100,68,1,6,65,65,35,115.5,84.6
179304,100,53,2,14,176,176,62,118.2,79.4
87001,95,90,1,6,91,83,66,121.4,86.7
58800,100,80,1,6,48,48,83,93.9,71.2
61410,100,89,1,6,65,65,61,120.7,94.9
91341,100,89,1,6,92,92,65,116.5,80.6
93150,100,85,1,6,59,59,97,83.6,63.6
66125,100,76,1,6,60,60,38,136,106.1
69000,100,78,1,6,60,60,73,102.9,77
71990,100,77,1,6,72,72,65,131.5,88.3
61800,100,83,1,6,59,59,82,104.9,78.8
50400,100,86,2,6,53,53,69,105.3,77.3
69000,100,86,1,6,65,65,70,104.9,77.8
51975,100,83,1,6,60,60,36,149.4,116.3
84000,100,86,1,6,71,71,100,88.8,64
77970,100,86,1,6,71,71,74,95.6,71.1
81110,100,86,1,6,95,91,74,133.6,97.4
53869,100,85,1,6,59,59,42,126.6,85.4
58643,100,76,1,6,64,64,54,121.9,86.7
58400,100,76,1,6,66,60,NA,106,77.8
96000,100,90,1,6,113,113,82,110.5,83.6
60350,100,86,1,6,59,59,56,136.8,104.3
87476,100,77,1,6,59,59,89,81.5,26
63186,100,72,1,6,60,60,NA,103.4,73.3
98417,100,54,1,6,91,91,70,108.4,72.4
63000,100,77,1,6,42,42,100,86.4,62.5
105000,100,81,1,6,83,83,58,107.7,82
54100,100,79,1,6,48,48,88,102.1,79.9
75000,100,89,1,6,91,84,92,122.5,86
108000,100,85,1,6,87,87,92,80.9,58.9
62640,100,89,1,6,60,60,85,88.4,66.2
117718,100,47,1,6,123,123,74,108.6,77.7
84000,100,85,1,6,71,71,19,149.5,102.7
71400,100,88,1,6,59,59,61,112.5,75.1
62640,100,87,1,6,59,59,94,81,57.4
61000,100,77,1,6,48,48,75,96.6,69.7
3358,100,78,1,6,48,48,82,112.2,87.5
81888,100,55,1,6,98,98,60,134.7,90.6
67092,100,14,1,6,29,28,99,82,47
121680,100,77,1,6,107,107,94,77.8,69.1
56700,100,12,1,6,32,31,97,82,44.3
85060,100,58,1,6,73,73,NA,101.9,69.7
158250,100,91,1,6,112,106,78,96.6,68.1
88063,100,91,1,6,76,75,NA,89.6,60.5
66154,100,10,1,8,26,24,100,41.5,27.3
117885,100,65,1,6,156,156,45,162.3,112.6
104000,100,77,1,6,95,95,74,118.1,91.1
75990,100,86,1,6,83,83,100,48,19.8
138600,100,91,1,6,113,113,96,84.2,61.2
106575,100,79,1,6,70,70,100,82.3,61.3
70000,100,83,1,6,48,48,81,92.9,70.3
130333,100,64,1,6,82,82,87,90.4,61.8
60000,100,89,1,6,52,45,11,158.2,124.4
65821,100,89,1,6,60,60,51,111,78.1
55200,100,79,1,6,53,53,79,105.9,75.3
105200,100,64,1,6,106,106,74,114.4,78.6
79500,100,82,1,6,66,66,36,122.8,90.3
86580,100,87,1,6,72,72,86,90.2,64.7
146680,100,69,1,6,132,132,58,110.4,78.8
195000,100,69,1,6,132,132,100,82.6,61
76860,100,76,1,6,60,60,85,97.2,73
75852,100,90,1,6,83,83,93,100.3,73.3
57960,100,81,1,6,47,47,27,132.4,101.1
41339,100,32,1,6,59,59,75,120.8,94.6
93078,100,54,1,6,88,88,95,81.3,71.1
71908,100,55,1,6,69,69,44,131.7,90.1
164340,100,76,1,6,129,129,83,94.7,65.3
62213,100,92,1,6,48,48,48,109.7,81.1
77125,100,81,1,6,54,54,100,73.9,52.9
50400,100,92,1,4,42,42,24,130.6,100
63525,100,81,1,6,44,44,50,114.5,93.9
71875,100,94,1,4,73,73,86,84.5,77.8
57615,100,82,1,6,48,48,75,96.1,72.9
112000,100,91,1,6,96,96,63,111.9,87.5
58800,100,89,1,6,67,67,75,94.8,69.7
62200,100,88,1,6,52,52,86,93.9,34.5
70599,100,91,1,4,73,73,24,128.8,96.7
88808,100,91,1,6,76,76,77,94.6,72.6
71875,100,93,2,4,69,69,62,104.3,92.9
113400,100,89,1,6,96,96,34,98.4,73.5
79800,100,82,1,6,65,65,64,101.3,77.3
67000,100,63,1,6,60,60,80,110.3,79.1
100630,100,88,2,6,101,101,77,118.7,88.8
100600,100,88,2,6,98,98,78,114.6,86
78250,100,90,1,6,59,59,3,200.8,102.6
65500,100,79,1,6,60,60,36,134.2,89.3
52000,100,79,1,6,59,59,86,98.1,71.4
56250,100,86,1,6,71,71,30,152.1,120.8
75600,100,80,1,6,65,65,67,126.8,97.9
84984,100,54,1,6,81,81,58,124.8,92.6
57600,100,57,1,6,53,53,100,4.6,1.5
97620,100,86,1,6,77,77,87,86.9,64.2
50658,100,86,1,6,47,47,82,95.9,72.8
60036,100,86,1,6,52,52,96,84.7,60.9
158590,100,58,1,11,144,144,47,130.2,87
62154,100,57,1,6,54,54,70,102.1,75.5
57600,100,82,1,6,47,47,100,83.4,58.9
56640,100,74,1,6,54,54,54,121.5,89.8
63936,100,77,1,6,48,48,81,102.3,76.7
105000,100,79,1,6,84,84,91,95.5,71.9
88949,100,87,1,6,71,71,83,91,68.2
69752,100,81,1,6,59,59,NA,95.6,69.1
79590,100,56,1,6,88,88,25,155.2,115.5
55900,100,54,1,6,65,65,83,119.5,86.5
101600,100,68,1,6,120,120,13,180.8,146.1
54644,100,90,1,6,60,60,86,100.3,74.8
70434,100,89,1,6,60,60,77,99.1,73.7
53333,100,78,1,6,54,54,34,129,100.1
85584,100,86,1,6,83,83,92,97.9,73.5
92768,100,30,1,7,120,120,20,165.9,99.4
58800,100,77,1,6,58,58,59,119.9,91.5
82800,100,78,1,6,66,66,86,83,59.7
66374,100,79,1,6,54,54,71,98.3,76.8
66240,100,82,1,6,48,48,79,86.1,63.6
66240,100,82,1,6,47,47,71,91.8,69.5
52830,100,82,1,6,55,55,51,130,99
58800,100,78,1,6,54,54,48,120.1,92.5
80600,100,56,1,6,84,84,51,115.6,85
66125,100,56,1,6,65,65,34,134.8,103.5
71000,100,77,1,6,66,66,87,79.2,72.3
52682,100,81,1,6,47,47,67,105.8,80.2
79102,100,81,1,6,60,60,95,84.6,64.5
78000,100,53,1,6,79,79,68,102.8,66.6
63350,100,85,1,6,55,55,63,95.4,71.7
53550,100,80,2,6,53,53,69,107.7,83.3
60800,100,31,1,6,70,70,64,122.4,82.4
77770,100,54,1,6,80,80,54,125.7,88.2
67100,100,76,1,6,60,60,58,118.7,91.5
60490,100,77,2,6,58,58,74,107.6,78.6
62417,100,85,1,6,54,54,88,75.9,66.5
93240,100,63,1,6,66,60,89,80,57.8
78300,100,75,1,6,65,65,71,103.3,83.3
70450,100,81,1,6,64,64,56,117.9,92.2
66960,100,54,1,6,70,70,48,132.2,97.9
60300,100,79,1,6,60,60,94,110.4,81.5
53700,100,76,1,6,52,52,99,89.6,65.6
50220,100,76,1,6,48,48,88,116.9,94.5
61272,100,89,1,6,54,54,93,82.7,66.7
61000,100,69,1,6,76,76,84,107,75.6
91980,100,77,1,6,63,61,85,80.8,58.9
67200,100,85,1,6,48,48,16,134.6,124.1
120000,100,81,1,6,97,96,58,107.7,79.7
66500,100,87,1,4,47,47,64,77.3,60.1
62250,100,88,1,6,59,59,39,125.9,97.4
150660,100,88,2,6,137,137,64,105.9,75.7
76422,100,7,1,8,52,51,72,99.6,52.3
60030,100,87,1,6,53,53,84,92.9,69.8
54000,100,77,1,6,47,47,1,426.9,201.6
62905,100,82,1,6,48,48,81,88.5,71.2
94740,100,85,1,6,88,88,60,108.9,81.3
55080,100,81,1,6,48,48,75,106,81.7
66000,100,78,1,6,65,65,100,37.9,12.8
120000,100,84,1,6,100,100,84,103.8,76.3
50400,100,85,1,4,57,57,22,140.6,118.4
58800,100,86,1,6,42,42,92,77.1,57.8
64300,90,55,1,6,67,67,16,144.7,111.6
60492,100,77,1,6,58,58,100,37,11.8
65001,95,88,1,6,71,71,50,131.4,102.5
66000,100,95,1,6,65,65,100,86.8,62.1
52530,100,82,1,6,48,48,64,113.4,85
78021,100,91,1,6,60,60,87,90.6,67.3
75000,100,79,1,6,78,78,51,127,97.8
74060,100,80,1,6,65,65,59,106.1,82
81666,100,78,1,6,65,65,99,87.6,63.9
62215,100,81,1,6,48,48,23,128.8,102
82110,100,78,1,6,59,59,78,92.1,67.3
61000,90,58,1,6,66,66,100,46.8,16.2
68500,100,56,1,6,84,84,29,132.9,95.8
57500,100,56,1,6,64,64,30,132.2,93.6
63000,100,41,1,6,72,72,41,160.1,119.8
58650,100,77,1,6,48,48,56,106.6,82.3
78200,100,77,1,6,59,59,68,101.8,79.1
89990,100,55,1,6,94,94,38,142.9,104.3
64000,100,76,1,6,59,59,68,108.3,84
52000,100,79,1,6,48,48,82,99.1,72.8
105005,100,60,1,6,105,105,87,99,69.1
63000,100,86,1,6,53,53,74,92.8,68.6
120000,100,78,1,6,124,124,80,115.6,86
128160,100,65,1,6,106,106,68,107.8,80.3
68000,100,90,1,6,72,72,13,193.2,111.9
69000,100,86,1,6,72,72,84,111.7,83.5
51000,100,77,1,6,48,48,65,109,81.1
58621,100,96,1,6,54,54,76,101.3,73.4
123666,100,76,1,6,94,94,100,81.1,57.2
132000,100,63,1,6,125,125,23,139.7,110.7
53500,100,62,1,6,48,48,87,101,76.5
90000,100,54,1,6,87,87,81,92.5,64.4
84460,100,58,1,6,81,81,46,119.2,80.7
97192,100,55,1,6,80,80,67,99.4,74.7
50400,100,86,1,6,47,47,72,100.1,78.4
15499,100,53,1,6,84,84,65,144.6,110.2
56600,100,86,1,6,53,53,70,101.5,74.8
80000,100,86,1,6,84,84,9,161.7,130.4
84375,100,82,1,6,72,72,74,98.5,74
131000,100,43,1,11,110,110,48,123,39.2
110355,100,86,1,6,94,94,93,79.8,55.3
66990,100,76,1,6,65,65,74,106.9,77.4
96600,100,80,1,6,84,84,79,99.9,73.9
89720,100,59,1,6,79,79,43,131.5,91.3
81564,100,58,1,6,79,79,19,124.5,89.5
97030,100,59,1,6,108,108,100,48.6,15.5
134517,100,64,1,6,108,108,100,57.3,54.5
120860,100,54,1,7,127,125,58,129.4,86.1
58535,100,55,1,6,69,69,15,153.8,97.6
71820,100,31,1,7,106,106,87,106.2,68.9
463980,100,54,2,19,364,364,51,124.5,104.1
139554,100,45,1,18,166,166,35,152.4,112.1
90432,100,53,1,7,112,112,49,144.6,96.5
149175,100,54,1,6,140,140,35,146.2,110.1
421800,100,54,2,17,364,364,72,117,79.5
190579,95,50,1,17,161,161,42,131.2,91
440000,95,55,2,17,320,320,59,124.6,88.9
144583,100,52,13,13,157,157,16,173.4,119.1
195001,100,52,1,16,150,150,38,158.9,71.4
331511,100,43,2,24,335,334,NA,184.6,121.8
322611,100,42,1,24,339,338,NA,174.3,105.8
102416,100,57,1,15,122,122,4,256.8,145.6
147001,100,43,23,16,172,172,2,248,106
159610,100,46,1,19,194,194,43,141.7,90.6
67162,100,44,1,4,2,0,33,148.1,79.3
66755,100,7,1,7,77,77,79,106.9,71.5
364529,100,57,1,19,371,362,63,137.9,110.7
229233,100,6,1,12,197,195,100,66.2,44.8
149955,100,42,22,16,178,178,3,225.7,97.3
438400,100,57,3,24,333,332,79,116.6,88.1
380000,95,45,1,19,360,360,100,35.3,11.2
113477,100,57,2,8,120,120,18,175.8,127.2
59312,100,55,1,6,62,62,73,126.9,89.1
54015,100,66,1,6,72,72,47,148.1,112.5
79920,100,79,1,6,66,66,100,33.1,12.1
82110,95,78,1,6,60,60,67,91.3,70.1
62215,100,55,1,7,60,60,50,118.4,83.4
125150,100,55,1,6,116,116,66,111.5,79.9
53650,100,59,1,6,74,74,42,153.4,100.7
64080,100,61,1,6,78,78,84,122.2,89.9
94915,100,58,1,6,100,100,45,135.8,90.1
80000,100,55,2,6,100,100,21,174.6,127.4
84005,100,54,1,6,82,82,39,136.3,95.3
156480,100,60,1,6,180,180,7,198.8,141
76752,100,59,1,6,70,70,93,88,61.1
125451,100,60,1,6,135,135,59,128,76.8
73700,100,63,1,6,60,60,86,92.7,66
58196,100,57,1,6,63,63,NA,112.7,80.2
59100,100,56,1,6,72,72,53,131.6,92.3
88861,100,47,1,6,76,76,93,83.6,56.3
50024,100,60,1,6,50,50,78,107.8,71.1
106989,100,66,1,6,120,120,63,118.4,83.4
177000,100,60,2,6,180,180,90,88.4,43.5
97928,100,56,1,6,90,90,45,121.3,85.2
62104,100,55,1,6,63,63,NA,130.9,83.7
106300,100,66,2,6,120,120,91,96,72.5
51800,100,53,1,6,56,56,63,125.2,88.3
67272,100,57,1,6,68,68,34,204.1,111
49700,100,66,2,6,120,120,96,85.6,71.5
201375,95,55,2,12,192,190,55,120.1,87.6
109624,100,48,1,7,101,101,68,110.8,73.5
85695,100,62,1,6,60,60,71,105.8,67.7
120263,100,61,1,6,84,84,86,83.2,55.7
59700,100,54,1,6,68,68,93,79.5,70.3
67684,100,53,1,6,77,77,40,141.7,106.6
150000,100,61,1,6,174,174,NA,205.5,162.5
107900,100,62,1,6,110,110,41,128.6,99.4
44769,100,11,1,11,35,34,5,208.9,101.4
1740000,100,57,6,20,1765,1760,60,125.9,84.8
170765,100,28,1,12,166,166,64,121.9,38.8
623800,90,53,1,23,572,572,2,199.9,161.7
623806,90,53,1,23,572,572,100,56,24.5
469990,100,53,1,23,445,445,57,120.3,82.1
469990,100,53,1,23,441,441,47,128.2,88.6
491050,90,53,1,23,528,528,100,52.3,16.6
767493,100,52,3,24,736,734,52,136.7,89
60719,100,10,1,7,46,35,100,69.2,49
177280,100,88,1,6,169,162,43,134.2,103.1
50400,100,78,1,6,48,48,15,167,106.3
106200,100,86,1,6,106,106,54,117.4,90.3
100333,100,71,1,6,72,72,90,82.3,64
81032,100,76,1,6,66,66,59,107.5,78.9
71400,100,82,1,6,65,65,38,125.1,96.2
71400,100,78,1,6,66,66,48,122.6,83.1
93118,100,56,2,6,183,181,44,136.8,92.3
89004,100,57,1,6,214,214,43,147.1,95.8
102564,100,89,1,6,114,114,66,116.7,89.7
51348,100,56,1,6,64,64,46,127.1,89.1
55800,100,85,1,6,60,60,30,128.1,96.8
62790,100,84,1,6,59,59,67,119.7,93.7
79391,100,53,1,6,89,89,30,132,93.6
64000,100,54,1,6,77,77,28,134.5,90.8
90000,100,54,1,7,100,100,56,111.9,78
84240,100,55,1,6,91,91,67,124.5,86.7
75000,90,71,1,6,66,66,24,125.2,95.9
62451,100,77,1,6,48,48,38,116.8,91.1
60714,100,10,1,6,31,27,100,54.3,17.3
84000,100,75,1,6,66,66,73,100.5,75.3
75000,100,56,1,6,83,83,64,120.4,81.6
167750,100,65,3,6,162,162,59,131.5,89.6
164143,100,65,4,6,144,144,57,134.2,91.4
112701,95,55,1,6,113,113,64,118.3,83.2
55674,100,54,1,6,67,67,14,151.9,113.1
79190,100,86,1,6,77,77,59,120.7,93.4
64123,100,54,1,6,78,78,71,117.2,81.6
62100,100,83,1,6,48,48,71,99.2,76.3
84000,100,76,1,6,60,60,86,84.7,61.5
52850,95,56,1,6,50,50,35,136.4,99.3
83490,100,79,1,6,59,59,68,104.1,79.6
98000,100,63,1,6,85,85,NA,118.6,79.6
343600,100,64,5,6,324,324,22,144.4,101.1
114300,100,54,1,6,121,121,31,149.6,110.4
84263,100,55,1,6,92,92,60,138.8,95.1
89615,100,54,1,6,114,114,1,309.8,242.4
142441,100,54,1,7,135,135,35,129,122.9
73453,100,55,1,6,71,69,NA,124.2,90.6
59145,100,68,1,6,66,66,64,129.2,93.6
120870,100,56,2,6,124,124,66,128.7,90.4
72450,100,77,1,6,60,60,58,110.8,86.8
97157,100,54,1,6,106,106,33,146.7,91.1
57000,100,87,1,6,60,60,76,102.7,77.9
84016,100,56,1,6,66,66,59,120.4,78.9
69586,100,60,1,6,77,72,21,136.1,79
69443,100,56,1,7,62,61,70,108.2,74.4
114548,100,55,1,6,106,106,77,117.3,74.6
172440,100,78,1,6,144,144,86,90.7,70.7
119662,100,64,2,6,108,108,39,123.2,81
52490,100,88,1,6,60,60,NA,132.8,104.8
117500,100,56,1,6,113,113,71,112.4,80.5
201528,100,64,1,6,169,169,42,122.6,79.8
242160,100,64,1,6,240,240,87,89.4,48.8
151790,100,56,2,6,145,145,64,116.1,78.4
225999,100,57,1,6,115,115,100,68.4,45.5
135028,100,59,1,6,128,128,87,99.6,65.6
127426,100,57,2,6,250,250,1,242.1,166.8
7815708,100,54,1,6,91,91,NA,1.3,0.9
65625,100,87,1,4,63,63,59,95.7,73.4
65625,100,87,1,4,63,63,55,97.3,75.9
146706,100,60,1,6,88,88,95,67.3,47.9
57596,100,58,1,7,63,63,87,102.2,67.5
86000,100,60,1,6,75,75,93,92.1,65.4
585000,100,59,4,8,540,540,70,114.3,72.5
448800,100,57,3,8,360,357,62,118.4,37.7
77440,100,61,1,6,66,66,56,126.6,82.6
79248,100,61,1,6,66,66,59,123.2,80.3
127500,100,63,1,6,140,140,68,118.1,74
188374,100,65,3,6,192,192,16,165.8,124.8
54678,100,58,1,7,76,76,28,167.1,101.6
154012,100,55,1,6,157,157,46,125.2,90.2
78250,100,59,1,6,64,64,69,109.9,64.2
64600,100,62,1,6,76,76,77,95.7,76.7
86470,100,59,1,6,77,77,100,64.7,37.9
108151,100,60,1,6,107,107,83,90.4,66.6
83160,100,60,1,6,86,86,79,106.1,73.2
160566,100,61,1,6,149,149,85,86.2,60.1
60992,100,79,1,6,69,69,100,42,13.4
94100,100,63,1,6,91,91,100,64.3,24.6
222000,100,56,1,6,253,243,17,168.6,124.4
62784,100,93,1,6,48,48,59,109.6,78.2
64170,100,87,1,6,48,48,81,96.3,66.6
75600,100,86,1,6,53,53,98,92.4,65.7
69782,100,86,1,6,59,59,98,92.5,67.6
77047,100,90,1,6,71,71,83,92.4,68
54878,100,88,1,6,64,64,89,133.5,95.5
58250,100,88,1,6,48,48,74,94.7,70.3
78375,100,77,1,6,84,84,45,141.3,104.4
121664,100,56,1,6,125,125,67,119.3,84.1
