Building ID,Address,Zip,Cohort - Sector,Cohort - Size,Verification Year,Community Area Name,Community Area Number,Ward,Latitude,Longitude,Location
117358,5125 S KENWOOD AVE,60615,Residential,"50,000 - 250,000 Sq Ft",2018,HYDE PARK,41,4,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
121587,1550 S INDIANA AVE,60605,Residential,"50,000 - 250,000 Sq Ft",2018,NEAR SOUTH SIDE,33,3,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
104879,2600 N HAMPDEN CT,60614,Residential,"50,000 - 250,000 Sq Ft",2018,LINCOLN PARK,7,43,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
105391,6253 S MICHIGAN AVE,60637,Residential,"50,000 - 250,000 Sq Ft",2018,WASHINGTON PARK,40,20,41.78046327,-87.6053081,"(41.78046327, -87.6053081)"
104385,6001 N KENMORE AVE,60660,Residential,"50,000 - 250,000 Sq Ft",2018,EDGEWATER,77,48,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
117188,4040 N SHERIDAN RD,60613,Residential,"50,000 - 250,000 Sq Ft",2020,UPTOWN,3,46,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
116550,4161 S DREXEL BLVD,60653,Residential,"50,000 - 250,000 Sq Ft",2019,OAKLAND,36,4,41.82021138,-87.61246867,"(41.82021138, -87.61246867)"
173867,4918 N SHERIDAN RD,60640,Residential,"50,000 - 250,000 Sq Ft",2018,UPTOWN,3,48,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
141709,1320 W CULLERTON ST,60608,Residential,"50,000 - 250,000 Sq Ft",2018,LOWER WEST SIDE,31,25,41.84929762,-87.67088156,"(41.84929762, -87.67088156)"
105233,7064 N SHERIDAN RD,60626,Residential,"50,000 - 250,000 Sq Ft",2018,ROGERS PARK,1,49,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
175986,1228 W MONROE,60607,Residential,"50,000 - 250,000 Sq Ft",2018,NEAR WEST SIDE,28,25,41.87399385,-87.651678,"(41.87399385, -87.651678)"
104374,6000 N SHERIDAN RD,60660,Residential,"50,000 - 250,000 Sq Ft",2018,EDGEWATER,77,48,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
152061,2606 N ELSTON AVE,60647,Residential,"50,000 - 250,000 Sq Ft",2018,LOGAN SQUARE,22,1,41.92075046,-87.70152825,"(41.92075046, -87.70152825)"
112762,6800 N CALIFORNIA AVE,60645,Residential,"50,000 - 250,000 Sq Ft",2018,WEST RIDGE,2,50,42.00880199,-87.69502812,"(42.00880199, -87.69502812)"
172069,2940 W 87TH ST,60652,Residential,"50,000 - 250,000 Sq Ft",2018,ASHBURN,70,18,41.74592047,-87.71315983,"(41.74592047, -87.71315983)"
171946,959 W 35TH ST,60609,Residential,"50,000 - 250,000 Sq Ft",2018,BRIDGEPORT,60,11,41.81195152,-87.65512794,"(41.81195152, -87.65512794)"
172056,1230 W 76TH ST,60620,Residential,"50,000 - 250,000 Sq Ft",2018,AUBURN GRESHAM,71,17,41.74023286,-87.65352897,"(41.74023286, -87.65352897)"
172103,21 E CHESTNUT ST,60611,Residential,"50,000 - 250,000 Sq Ft",2020,NEAR NORTH SIDE,8,2,41.89579275,-87.62247957,"(41.89579275, -87.62247957)"
172252,1550 S ALBANY AVE,60623,Residential,"50,000 - 250,000 Sq Ft",2018,NORTH LAWNDALE,29,24,41.84725035,-87.71737883,"(41.84725035, -87.71737883)"
172296,412 S WELLS ST,60607,Residential,"50,000 - 250,000 Sq Ft",2018,LOOP,32,25,41.87399385,-87.651678,"(41.87399385, -87.651678)"
172406,2325 W JACKSON BLVD,60612,Residential,"50,000 - 250,000 Sq Ft",2020,NEAR WEST SIDE,28,27,41.88112401,-87.68648584,"(41.88112401, -87.68648584)"
172407,317 N FAIRFIELD AVE,60612,Residential,"50,000 - 250,000 Sq Ft",2018,EAST GARFIELD PARK,27,27,41.88112401,-87.68648584,"(41.88112401, -87.68648584)"
115586,3155 S LAKE SHORE DR,60616,Residential,"50,000 - 250,000 Sq Ft",2018,Douglas,35,4,41.8455037,-87.63056,"(41.8455037, -87.63056)"
172573,2350 S STATE ST,60616,Residential,"50,000 - 250,000 Sq Ft",2018,NEAR SOUTH SIDE,33,3,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
172768,71 W VAN BUREN ST,60605,Residential,"50,000 - 250,000 Sq Ft",2018,LOOP,32,4,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
172811,4927 S DREXEL BLVD,60615,Residential,"50,000 - 250,000 Sq Ft",2018,KENWOOD,39,4,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
102854,5325 S COTTAGE GROVE AVE,60615,Residential,"50,000 - 250,000 Sq Ft",2020,HYDE PARK,41,5,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
174162,13300 S INDIANA AVE,60827,Residential,"50,000 - 250,000 Sq Ft",2020,RIVERDALE,54,9,41.6445037,-87.63235576,"(41.6445037, -87.63235576)"
174189,16 N MORGAN ST,60607,Residential,"50,000 - 250,000 Sq Ft",2018,NEAR WEST SIDE,28,25,41.87399385,-87.651678,"(41.87399385, -87.651678)"
174205,5300 S SOUTH SHORE DR,60615,Residential,"50,000 - 250,000 Sq Ft",2018,HYDE PARK,41,5,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
175046,737 W CORNELIA AVE,60657,Residential,"50,000 - 250,000 Sq Ft",2018,LAKE VIEW,6,44,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
175053,5330 N DAMEN AVE,60625,Residential,"50,000 - 250,000 Sq Ft",2018,LINCOLN SQUARE,4,40,41.97208235,-87.70234945,"(41.97208235, -87.70234945)"
175106,5235 W LAKE ST,60644,Residential,"50,000 - 250,000 Sq Ft",2018,AUSTIN,25,37,41.88039405,-87.75826967,"(41.88039405, -87.75826967)"
175198,4840 N BROADWAY,60640,Residential,"50,000 - 250,000 Sq Ft",2020,UPTOWN,3,46,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
131906,6125 S KENWOOD AVE,60637,Residential,"50,000 - 250,000 Sq Ft",2018,WOODLAWN,42,20,41.78046327,-87.6053081,"(41.78046327, -87.6053081)"
102766,6150 N KENMORE AVE,60660,Residential,"50,000 - 250,000 Sq Ft",2018,EDGEWATER,77,48,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
173888,6628 N SHERIDAN RD,60626,Commercial,"50,000 - 250,000 Sq Ft",2020,ROGERS PARK,1,49,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
103580,6720 S CORNELL AVE,60649,Residential,"50,000 - 250,000 Sq Ft",2018,SOUTH SHORE,43,5,41.76259226,-87.57231648,"(41.76259226, -87.57231648)"
175280,2930 N PINE GROVE AVE,60657,Residential,"50,000 - 250,000 Sq Ft",2018,LAKE VIEW,6,44,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
175282,5700 W RACE AVE,60644,Residential,"50,000 - 250,000 Sq Ft",2018,AUSTIN,25,29,41.88039405,-87.75826967,"(41.88039405, -87.75826967)"
175304,550 WELLINGTON AVE,60657,Residential,"50,000 - 250,000 Sq Ft",2018,LAKE VIEW,6,44,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
175312,1461 E 57TH ST,60637,Residential,"50,000 - 250,000 Sq Ft",2018,HYDE PARK,41,5,41.78046327,-87.6053081,"(41.78046327, -87.6053081)"
141524,949 W MADISON,60607,Residential,"50,000 - 250,000 Sq Ft",2018,NEAR WEST SIDE,28,25,41.87399385,-87.651678,"(41.87399385, -87.651678)"
162804,3539 N HALSTED ST,60657,Residential,"50,000 - 250,000 Sq Ft",2018,LAKE VIEW,6,46,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
103449,7616 S SOUTH SHORE DR,60649,Residential,"50,000 - 250,000 Sq Ft",2018,SOUTH SHORE,43,7,41.76259226,-87.57231648,"(41.76259226, -87.57231648)"
171913,700 S HALSTED ST,60607,Commercial,"50,000 - 250,000 Sq Ft",2018,NEAR WEST SIDE,28,11,41.87399385,-87.651678,"(41.87399385, -87.651678)"
172307,1828 S WENTWORTH AVE,60616,Residential,"50,000 - 250,000 Sq Ft",2018,ARMOUR SQUARE,34,25,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
172409,911 N HUDSON AVE,60610,Residential,"50,000 - 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,27,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
103495,7465 S SOUTH SHORE DR,60649,Residential,"50,000 - 250,000 Sq Ft",2018,SOUTH SHORE,43,7,41.76259226,-87.57231648,"(41.76259226, -87.57231648)"
175580,7200 S SOUTH SHORE DR,60649,Residential,"50,000 - 250,000 Sq Ft",2018,SOUTH SHORE,43,7,41.76259226,-87.57231648,"(41.76259226, -87.57231648)"
116586,321 W 23RD ST,60616,Residential,"50,000 - 250,000 Sq Ft",2018,ARMOUR SQUARE,34,25,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
175422,3713 N SOUTHPORT AVE,60613,Residential,"50,000 - 250,000 Sq Ft",2018,LAKE VIEW,6,44,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
175504,1152 W EDDY ST,60657,Residential,"50,000 - 250,000 Sq Ft",2018,LAKE VIEW,6,44,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
175538,5950 S KING DR,60637,Residential,"50,000 - 250,000 Sq Ft",2018,WASHINGTON PARK,40,20,41.78046327,-87.6053081,"(41.78046327, -87.6053081)"
172410,364 W OAK ST,60610,Residential,"50,000 - 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,27,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
100683,7000 S PARNELL AVE,60621,Residential,"50,000 - 250,000 Sq Ft",2018,ENGLEWOOD,68,6,41.7761313,-87.64068948,"(41.7761313, -87.64068948)"
175605,1513 N WELLS ST,60610,Residential,"50,000 - 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,27,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
175723,2037 S INDIANA AVE,60616,Residential,"50,000 - 250,000 Sq Ft",2018,NEAR SOUTH SIDE,33,3,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
175745,1340 S MICHIGAN AVE,60605,Residential,"50,000 - 250,000 Sq Ft",2018,NEAR SOUTH SIDE,33,3,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
175813,4260 N BROADWAY ST,60613,Residential,"50,000 - 250,000 Sq Ft",2019,UPTOWN,3,46,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
175815,331 E CERMAK RD,60616,Residential,"50,000 - 250,000 Sq Ft",2018,NEAR SOUTH SIDE,33,4,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
175818,1816 N CLARK ST,60614,Residential,"50,000 - 250,000 Sq Ft",2018,LINCOLN PARK,7,43,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
128088,5061 N PULASKI RD,60630,Residential,"50,000 - 250,000 Sq Ft",2019,ALBANY PARK,14,39,41.97200414,-87.75756578,"(41.97200414, -87.75756578)"
117174,4444 W LAWRENCE AVE,60630,Residential,"50,000 - 250,000 Sq Ft",2018,ALBANY PARK,14,39,41.97200414,-87.75756578,"(41.97200414, -87.75756578)"
173783,4840 N LINDER AVE,60630,Residential,"50,000 - 250,000 Sq Ft",2018,JEFFERSON PARK,11,45,41.97200414,-87.75756578,"(41.97200414, -87.75756578)"
253963,1210 E 78th St,60619,Residential,"50,000 - 250,000 Sq Ft",2020,Avalon Park,45,8,41.74401302,-87.60549928,"(41.74401302, -87.60549928)"
254366,3390 N AVONDALE AVE,60618,Commercial,"50,000 - 250,000 Sq Ft",2018,Avondale,21,35,41.95470868,-87.70563152,"(41.95470868, -87.70563152)"
250134,231 S LaSalle St,60604,Commercial,"> 250,000 Sq Ft",2018,LOOP,32,42,41.87868136,-87.63229063,"(41.87868136, -87.63229063)"
254616,330 N Green St,60607,Commercial,"50,000 - 250,000 Sq Ft",2018,NEAR WEST SIDE,28,27,41.873335,-87.65102071,"(41.873335, -87.65102071)"
250132,4520 S Damen Ave,60609,Commercial,"50,000 - 250,000 Sq Ft",2018,NEW CITY,61,12,41.80939464,-87.67500128,"(41.80939464, -87.67500128)"
250133,4620 S Damen Ave,60609,Commercial,"50,000 - 250,000 Sq Ft",2018,NEW CITY,61,12,41.80988111,-87.67451119,"(41.80988111, -87.67451119)"
254539,6400 W Berteau,60634,Residential,"> 250,000 Sq Ft",2018,DUNNING,17,38,41.93831557,-87.78903681,"(41.93831557, -87.78903681)"
254152,2455 S Damen Ave,60608,Commercial,"50,000 - 250,000 Sq Ft",2018,Lower West Side,31,25,41.8842525,-87.63245,"(41.8842525, -87.63245)"
252120,505 N State St #1807,60654,Commercial,"50,000 - 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.89098778,-87.62799507,"(41.89098778, -87.62799507)"
250167,162 N State St,60601,Residential,"> 250,000 Sq Ft",2018,LOOP,32,42,41.88496713,-87.62836653,"(41.88496713, -87.62836653)"
250171,130 N Garland Ct,60602,Residential,"> 250,000 Sq Ft",2018,LOOP,32,42,41.884349,-87.625379,"(41.884349, -87.625379)"
250044,10309 S Morgan St,60643,Municipal,"50,000 - 250,000 Sq Ft",2018,WASHINGTON HEIGHTS,73,34,41.70660224,-87.64706411,"(41.70660224, -87.64706411)"
250075,200 W 95th St,60628,Municipal,"50,000 - 250,000 Sq Ft",2018,ROSELAND,49,21,41.72174884,-87.6288572,"(41.72174884, -87.6288572)"
250054,4747 S Union Ave,60609,Municipal,"> 250,000 Sq Ft",2018,NEW CITY,61,11,41.80752063,-87.64210109,"(41.80752063, -87.64210109)"
250100,5670 W Lake St,60644,Municipal,"50,000 - 250,000 Sq Ft",2018,AUSTIN,25,29,41.88836882,-87.76678586,"(41.88836882, -87.76678586)"
250040,3807 W 111th St,60655,Municipal,"50,000 - 250,000 Sq Ft",2018,MOUNT GREENWOOD,74,19,41.6903803,-87.71714665,"(41.6903803, -87.71714665)"
250078,1815 W Monroe St,60612,Municipal,"> 250,000 Sq Ft",2018,NEAR WEST SIDE,28,27,41.88005275,-87.67231085,"(41.88005275, -87.67231085)"
250088,1750 W Peterson Ave,60660,Municipal,"50,000 - 250,000 Sq Ft",2018,EDGEWATER,77,40,41.99125997,-87.67384081,"(41.99125997, -87.67384081)"
250033,7059 S South Shore Dr,60649,Municipal,"> 250,000 Sq Ft",2018,SOUTH SHORE,43,5,41.76655038,-87.56526959,"(41.76655038, -87.56526959)"
250029,5531 S Martin Luther King Dr,60637,Municipal,"50,000 - 250,000 Sq Ft",2018,WASHINGTON PARK,40,20,41.79354534,-87.61524678,"(41.79354534, -87.61524678)"
250039,801 E 133rd Pl,60827,Municipal,"50,000 - 250,000 Sq Ft",2018,RIVERDALE,54,9,41.65254748,-87.60176131,"(41.65254748, -87.60176131)"
250036,2710 E 89th St,60617,Municipal,"> 250,000 Sq Ft",2018,SOUTH CHICAGO,46,7,41.73433146,-87.55751121,"(41.73433146, -87.55751121)"
250106,4945 S Cottage Grove Ave,60615,Municipal,"50,000 - 250,000 Sq Ft",2018,KENWOOD,39,4,41.80460403,-87.6060299,"(41.80460403, -87.6060299)"
250017,1440 N Sacramento Dr,60622,Municipal,"50,000 - 250,000 Sq Ft",2018,NORTH LAWNDALE,29,24,41.906756,-87.701357,"(41.906756, -87.701357)"
250104,3920 - 3940 N Clark St,60613,Municipal,"50,000 - 250,000 Sq Ft",2018,LAKE VIEW,6,47,41.95313687,-87.66201582,"(41.95313687, -87.66201582)"
250111,1414 N Damen Ave,60622,Municipal,"50,000 - 250,000 Sq Ft",2018,WEST TOWN,24,1,41.90764706,-87.6777906,"(41.90764706, -87.6777906)"
250085,440 N Drake Ave,60624,Municipal,"50,000 - 250,000 Sq Ft",2018,HUMBOLDT PARK,23,27,41.8893457,-87.71525454,"(41.8893457, -87.71525454)"
250095,6360 S Minerva Ave,60637,Municipal,"50,000 - 250,000 Sq Ft",2018,WOODLAWN,42,20,41.77908095,-87.59670209,"(41.77908095, -87.59670209)"
250077,3770 S Wentworth Ave,60609,Municipal,"> 250,000 Sq Ft",2018,ARMOUR SQUARE,34,3,41.826081,-87.631398,"(41.826081, -87.631398)"
250089,855 W Aldine Ave,60657,Municipal,"50,000 - 250,000 Sq Ft",2018,LAKE VIEW,6,44,41.94148406,-87.65138741,"(41.94148406, -87.65138741)"
250069,925 E 130th St,60628,Municipal,"> 250,000 Sq Ft",2018,RIVERDALE,54,9,41.65911898,-87.60315875,"(41.65911898, -87.60315875)"
250072,3939 - 3983 S Lake Park Ave,60653,Municipal,"> 250,000 Sq Ft",2018,OAKLAND,36,4,41.82392056,-87.6026878,"(41.82392056, -87.6026878)"
250073,2000 W Diversey Ave,60647,Municipal,"> 250,000 Sq Ft",2018,NORTH CENTER,5,1,41.932298,-87.678991,"(41.932298, -87.678991)"
250091,4030 S Lake Park Ave,60653,Municipal,"50,000 - 250,000 Sq Ft",2018,OAKLAND,36,4,41.82184335,-87.6024592,"(41.82184335, -87.6024592)"
250071,900 N Hudson,60610,Municipal,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,27,41.89867941,-87.64022273,"(41.89867941, -87.64022273)"
250079,661 E 69th St,60637,Municipal,"50,000 - 250,000 Sq Ft",2018,WOODLAWN,42,20,41.769414,-87.608999,"(41.769414, -87.608999)"
250102,2111 N Halsted St,60614,Municipal,"50,000 - 250,000 Sq Ft",2018,LINCOLN PARK,7,43,41.92026783,-87.64782227,"(41.92026783, -87.64782227)"
250049,730 N Pulaski Rd,60624,Municipal,"> 250,000 Sq Ft",2018,HUMBOLDT PARK,23,37,41.89387744,-87.72666382,"(41.89387744, -87.72666382)"
250105,4930 S Langley Ave,60615,Municipal,"50,000 - 250,000 Sq Ft",2018,GRAND BOULEVARD,38,4,41.80520171,-87.60925164,"(41.80520171, -87.60925164)"
250113,4945 N Sheridan Rd,60640,Municipal,"50,000 - 250,000 Sq Ft",2018,UPTOWN,3,48,41.97298081,-87.65453676,"(41.97298081, -87.65453676)"
250086,1845 N Larrabee St,60614,Municipal,"50,000 - 250,000 Sq Ft",2018,LINCOLN PARK,7,43,41.91596125,-87.64326488,"(41.91596125, -87.64326488)"
250108,6401 S Yale Ave,60621,Municipal,"50,000 - 250,000 Sq Ft",2018,ENGLEWOOD,68,20,41.77776863,-87.63135315,"(41.77776863, -87.63135315)"
250083,1930 W Loyola Ave,60626,Municipal,"50,000 - 250,000 Sq Ft",2018,WEST RIDGE,2,50,42.00058336,-87.6788202,"(42.00058336, -87.6788202)"
250120,1401 S California Ave,60608,Commercial,"50,000 - 250,000 Sq Ft",2018,North Lawndale,29,28,41.86251415,-87.69575915,"(41.86251415, -87.69575915)"
250122,5145 N California Ave,60625,Commercial,"> 250,000 Sq Ft",2018,LINCOLN SQUARE,4,40,41.97488655,-87.69887185,"(41.97488655, -87.69887185)"
250121,326 West 64th St,60621,Commercial,"> 250,000 Sq Ft",2018,ENGLEWOOD,68,20,41.77854141,-87.6336173,"(41.77854141, -87.6336173)"
250027,300 N Central Park Ave,60624,Municipal,"> 250,000 Sq Ft",2018,EAST GARFIELD PARK,27,28,41.88626194,-87.7179624,"(41.88626194, -87.7179624)"
250080,3030 W 21st Pl,60623,Municipal,"> 250,000 Sq Ft",2018,SOUTH LAWNDALE,30,24,41.85331733,-87.70144548,"(41.85331733, -87.70144548)"
250101,2140 N Clark St,60614,Municipal,"50,000 - 250,000 Sq Ft",2018,LINCOLN PARK,7,43,41.92118557,-87.63815824,"(41.92118557, -87.63815824)"
250018,1401 S Sacramento Dr,60623,Municipal,"50,000 - 250,000 Sq Ft",2018,NORTH LAWNDALE,29,24,41.8623929,-87.69974253,"(41.8623929, -87.69974253)"
250020,2411 W 55th St,60632,Municipal,"50,000 - 250,000 Sq Ft",2018,GAGE PARK,63,15,41.79382847,-87.68432907,"(41.79382847, -87.68432907)"
250074,2530 S Washtenaw Ave,60608,Municipal,"50,000 - 250,000 Sq Ft",2018,SOUTH LAWNDALE,30,24,41.84605513,-87.6930498,"(41.84605513, -87.6930498)"
103781,625 N Michigan Ave,60611,Commercial,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.893122,-87.624155,"(41.893122, -87.624155)"
157986,800 S Michigan Ave,60605,Residential,"50,000 - 250,000 Sq Ft",2018,LOOP,32,4,41.87155246,-87.6247301,"(41.87155246, -87.6247301)"
158265,188 W Randolph St,60601,Residential,"> 250,000 Sq Ft",2018,LOOP,32,42,41.88480581,-87.63360796,"(41.88480581, -87.63360796)"
158739,4334 N Hazel St,60613,Residential,"> 250,000 Sq Ft",2018,UPTOWN,3,46,41.96130142,-87.65304005,"(41.96130142, -87.65304005)"
102451,947 E 58th St,60637,Commercial,"50,000 - 250,000 Sq Ft",2018,HYDE PARK,41,5,41.7881573,-87.60321094,"(41.7881573, -87.60321094)"
158365,600 N State St,60654,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.89287319,-87.62858236,"(41.89287319, -87.62858236)"
158303,644 N Lakeshore Dr,60611,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.89390514,-87.61565091,"(41.89390514, -87.61565091)"
160266,469 West Huron St,60654,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.894664,-87.640771,"(41.894664, -87.640771)"
157599,1530 S State St,60605,Residential,"> 250,000 Sq Ft",2018,NEAR SOUTH SIDE,33,3,41.86096129,-87.6280798,"(41.86096129, -87.6280798)"
103604,525 W Monroe St,60661,Commercial,"> 250,000 Sq Ft",2018,NEAR WEST SIDE,28,42,41.880543,-87.640541,"(41.880543, -87.640541)"
103651,440 S LaSalle St,60605,Commercial,"> 250,000 Sq Ft",2018,LOOP,32,4,41.87595944,-87.63219354,"(41.87595944, -87.63219354)"
160070,777 N Michigan Ave,60611,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,2,41.89640687,-87.62384668,"(41.89640687, -87.62384668)"
160397,1324 S Loomis St,60608,Municipal,"> 250,000 Sq Ft",2018,NEAR WEST SIDE,28,28,41.86469986,-87.66216579,"(41.86469986, -87.66216579)"
102455,5807 S Woodlawn Ave,60637,Commercial,"> 250,000 Sq Ft",2018,HYDE PARK,41,5,41.7891404,-87.59555249,"(41.7891404, -87.59555249)"
160262,2960 S Federal St,60616,Municipal,"> 250,000 Sq Ft",2018,DOUGLAS,35,3,41.84018052,-87.62932246,"(41.84018052, -87.62932246)"
160450,840 W Blackhawk St,60642,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,2,41.908557,-87.649735,"(41.908557, -87.649735)"
160419,6400 N Sherdian Rd,60626,Municipal,"> 250,000 Sq Ft",2018,ROGERS PARK,1,49,41.99842087,-87.66122515,"(41.99842087, -87.66122515)"
251873,2111 W 47th St,60609,Municipal,"50,000 - 250,000 Sq Ft",2018,NEW CITY,61,15,41.808463,-87.677641,"(41.808463, -87.677641)"
159982,9141 - 9177 S South Chicago Ave,60617,Municipal,"50,000 - 250,000 Sq Ft",2018,SOUTH CHICAGO,46,7,41.72901449,-87.55425891,"(41.72901449, -87.55425891)"
242313,3150 N Lake Shore Dr,60657,Residential,"> 250,000 Sq Ft",2018,LAKE VIEW,6,44,41.93904206,-87.63916169,"(41.93904206, -87.63916169)"
237018,125 E 13th St,60605,Residential,"> 250,000 Sq Ft",2018,NEAR SOUTH SIDE,33,3,41.86555202,-87.62305024,"(41.86555202, -87.62305024)"
240953,700 N Larrabee St,60654,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.89477793,-87.64294673,"(41.89477793, -87.64294673)"
241550,1305 S Michigan Ave,60605,Residential,"> 250,000 Sq Ft",2018,NEAR SOUTH SIDE,33,3,41.86563137,-87.62406952,"(41.86563137, -87.62406952)"
112515,1237 W Fullerton Ave,60614,Residential,"50,000 - 250,000 Sq Ft",2018,LINCOLN PARK,7,43,41.92521317,-87.65992953,"(41.92521317, -87.65992953)"
242638,411 W Ontario St,60654,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.89308327,-87.63969027,"(41.89308327, -87.63969027)"
243199,500 W Superior St,60654,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.89587403,-87.64226427,"(41.89587403, -87.64226427)"
243578,2400 N Lakeview Ave,60614,Residential,"> 250,000 Sq Ft",2018,LINCOLN PARK,7,43,41.92586851,-87.63943267,"(41.92586851, -87.63943267)"
244340,7141 N Kedzie Ave,60645,Residential,"> 250,000 Sq Ft",2018,WEST RIDGE,2,50,42.01065387,-87.70793294,"(42.01065387, -87.70793294)"
242654,1660 N LaSalle St,60614,Residential,"> 250,000 Sq Ft",2018,LINCOLN PARK,7,2,41.91255964,-87.63354558,"(41.91255964, -87.63354558)"
158654,2300 N Lincoln Park West,60614,Residential,"> 250,000 Sq Ft",2018,LINCOLN PARK,7,43,41.92385037,-87.63654356,"(41.92385037, -87.63654356)"
160179,39 S LaSalle St,60603,Commercial,"50,000 - 250,000 Sq Ft",2018,LOOP,32,42,41.88104029,-87.63208087,"(41.88104029, -87.63208087)"
160186,733 W Madison St,60661,Residential,"50,000 - 250,000 Sq Ft",2018,NEAR WEST SIDE,28,27,41.88176792,-87.6467544,"(41.88176792, -87.6467544)"
236480,5855 N Sheridan Rd,60660,Residential,"> 250,000 Sq Ft",2018,EDGEWATER,77,48,41.988847,-87.65469653,"(41.988847, -87.65469653)"
160300,750 N Rush St,60611,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.89632,-87.625538,"(41.89632, -87.625538)"
160373,360 W Hubbard St,60654,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.89042593,-87.63864217,"(41.89042593, -87.63864217)"
100429,875 N Michigan Ave,60611,Commercial,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,2,41.89880204,-87.62297591,"(41.89880204, -87.62297591)"
239946,310 S Michigan Ave,60604,Residential,"> 250,000 Sq Ft",2018,LOOP,32,42,41.87797296,-87.62488735,"(41.87797296, -87.62488735)"
240215,757 N Orleans St,60654,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.89626597,-87.63667376,"(41.89626597, -87.63667376)"
