BBL,StreetNumber,StreetName,Boroguth,ZipCode_ll84,SourceEUI,WeatherNormalizedSourceEUI,ENERGYSTARScore,Reported_Property_FloorArea_Building,DOF_Property_FloorArea_Buildngs_and_Parking,Primary_Property_Type_Self_Selected,DOF_Number_of_Buildings,TotalEnergy,Borough,Block,Lot,ZipCode_pluto,Address,LandUse,BldgArea,BldgClass,AssessTot,AssessLand,LotArea,NumBldgs,NumFloors,UnitsTotal,UnitsRes,ComArea,ResArea,YearBuilt,YearAlter1,YearAlter2,BldgFront,BldgDepth,AreaUnitPrice
4098030009,89-21,169 STREET,QUEENS,11432,37,36.4,100,58810,54810,Multifamily Housing,1,2027970,QN,9803,9,11432,89-21 169 STREET,3,54810,D1,2242800,197550,11600,1,6,66,66,0,54810,1942,0,0,116,90,40.91954022988506
1018730020,2660,BROADWAY,MANHATTAN,10025,173.6,169.7,9,91500,95400,Multifamily Housing,1,16561440,MN,1873,20,10025,2660 BROADWAY,4,95400,D6,2281950,540000,12683,1,10,89,81,5250,90150,1907,1984,0,127,88,23.919811320754718
2033240013,66,WEST GUN HILL ROAD,BRONX,10467,108.3,106.3,77,51450,51450,Multifamily Housing,1,5572035,BX,3324,13,10467,66 WEST GUN HILL ROAD,3,51450,D1,722250,66600,11514,1,6,48,48,0,51450,1926,2013,0,100,89,14.037900874635568
2043250001,2155,PAULDING AVENUE,BRONX,10462,135.9,133.7,42,81710,81710,Multifamily Housing,1,11104389,BX,4325,1,10462,2155 PAULDING AVENUE,3,81710,D1,1549800,125100,21400,1,6,63,63,4520,77190,1954,0,0,202,82.5,18.96707869293844
2033180023,2800,JEROME AVENUE,BRONX,10468,148.6,145.2,31,67320,67320,Multifamily Housing,1,10003752,BX,3318,23,10468,2800 JEROME AVENUE,3,67320,D1,1038150,190350,16900,1,6,78,78,0,67320,1939,0,0,133,111,15.421122994652407
2033560126,3536,HULL AVENUE,BRONX,10467,109.1,103.6,66,76525,76525,Multifamily Housing,1,8348877.5,BX,3356,126,10467,3536 HULL AVENUE,3,76525,D1,956250,67050,11175,1,6,66,66,0,76525,1928,0,0,100,95,12.49591636720026
2028790080,1834,PHELAN PLACE,BRONX,10453,128,127.9,62,55700,55700,Multifamily Housing,1,7129600,BX,2879,80,10453,1834 PHELAN PLACE,2,55700,C1,578250,78750,17000,1,5,60,60,0,55700,1926,2003,0,140,93,10.381508078994614
3044690001,783,ELDERT LANE,BROOKLYN,11208,146.4,145.6,18,153198,153198,Multifamily Housing,1,22428187.2,BK,4469,1,11208,783 ELDERT LANE,3,153198,D1,5994000,1228950,49425,1,8,180,180,0,153198,2009,0,0,0,0,39.12583715192104
2038940011,1420,NOBLE AVENUE,BRONX,10472,163.1,160.7,21,74100,74100,Multifamily Housing,1,12085710,BX,3894,11,10472,1420 NOBLE AVENUE,3,74100,D1,1938150,78750,17500,1,6,79,79,0,74100,1930,0,0,175,87,26.155870445344128
3044527502,1166,ELTON STREET,BROOKLYN,11208,139.4,139.4,,53006,64197,Multifamily Housing,1,8949061.8,BK,4452,7502,11208,1166 ELTON STREET,4,63199,RM,2722050,566100,19003,1,6,61,59,4578,58621,2012,0,0,190,56.9,43.07109289703951
2027240101,940,SIMPSON STREET,BRONX,10459,107.2,103.2,87,223986,56350,Multifamily Housing,1,6040720,BX,2724,101,10459,940 SIMPSON STREET,4,56350,D7,2010150,66150,11000,2,6,50,44,3950,52400,1915,1980,0,100,100,35.672582076308785
1014697501,401,EAST   74 STREET,MANHATTAN,10021,140.7,138.1,74,285963,299947,Multifamily Housing,1,42202542.9,MN,1469,7501,10021,401 EAST 74 STREET,4,285018,RM,36426150,6345000,24614,2,20,252,251,26838,258180,1962,0,0,0,0,127.80298086436646
2025270061,1055,UNIVERSITY AVENUE,BRONX,10452,156.9,156.9,13,89457,89457,Multifamily Housing,1,14035803.3,BX,2527,61,10452,1055 UNIVERSITY AVENUE,4,89457,D7,1832400,134100,19887,1,6,95,94,1000,88457,1927,0,0,125,140,20.48358429189443
2025040105,1055,JEROME AVENUE,BRONX,10452,93.4,93.4,83,65667,65667,Multifamily Housing,1,6133297.8,BX,2504,105,10452,1055 JEROME AVENUE,3,65667,D1,1129950,95400,13254,1,7,66,66,0,65667,1927,1983,0,175.67,71,17.207273059527616
2027840010,306,EAST  171 STREET,BRONX,10457,58.5,58.5,100,72e3,72e3,Multifamily Housing,1,4212e3,BX,2784,10,10457,306 EAST 171 STREET,3,72000,D1,1379700,163350,18125,1,6,80,80,0,72000,1928,0,0,115,150,19.1625
2032480173,2715,WEBB AVENUE,BRONX,10468,5.9,5.9,100,50274,50274,Multifamily Housing,1,296616.6,BX,3248,173,10468,2715 WEBB AVENUE,2,50274,C1,1005300,166500,14800,1,5,53,53,0,50274,1923,0,0,100,120,19.99641962047977
2042910024,2131,WALLACE AVENUE,BRONX,10462,105.4,,81,178126,178126,Multifamily Housing,1,18774480.4,BX,4291,24,10462,2131 WALLACE AVENUE,4,178126,D7,4357800,423000,47000,1,6,187,175,15000,163126,1929,1987,0,200,210,24.464704759552227
2028790170,184,WEST BURNSIDE AVENUE,BRONX,10453,0.7,0.7,100,95420,75420,Multifamily Housing,1,52794,BX,2879,170,10453,184 WEST BURNSIDE AVENUE,2,75420,C1,1847250,81000,17750,1,5,70,70,0,75420,1927,1990,0,240,107,24.492840095465393
2042920024,2132,WALLACE AVENUE,BRONX,10462,107.2,,80,175806,175806,Multifamily Housing,1,18846403.2,BX,4292,24,10462,2132 WALLACE AVENUE,4,175806,D7,4399650,184950,47000,1,6,184,172,10500,165306,1929,1985,0,200,210,25.02559639602744
2028790192,150,WEST BURNSIDE AVENUE,BRONX,10453,143.6,140.4,23,68870,68870,Multifamily Housing,1,9889732,BX,2879,192,10453,150 WEST BURNSIDE AVENUE,2,68870,C7,1259100,67500,14810,1,5,65,63,5000,63870,1923,1991,0,148,105,18.282270945259185
2043220010,2140,BARNES AVENUE,BRONX,10462,116.4,,71,65862,65862,Multifamily Housing,1,7666336.8,BX,4322,10,10462,2140 BARNES AVENUE,3,65862,D1,1436850,106200,18047,1,6,70,70,0,65862,1930,0,0,160,84,21.81606996447117
2032870043,2706,BAINBRIDGE AVENUE,BRONX,10458,41,41.2,100,60587,60587,Multifamily Housing,1,2484067,BX,3287,43,10458,2706 BAINBRIDGE AVENUE,2,60587,C1,734850,138150,13941,1,5,57,57,0,60587,1922,0,0,100,108,12.128839520029048
2043220018,2162,BARNES AVENUE,BRONX,10462,111.7,,76,66075,66075,Multifamily Housing,1,7380577.5,BX,4322,18,10462,2162 BARNES AVENUE,3,66075,D1,1604700,106200,17500,1,6,70,70,0,66075,1930,0,0,160,84,24.286038592508515
2043220025,2182,BARNES AVENUE,BRONX,10462,129.1,,,65862,65862,Multifamily Housing,1,8502784.2,BX,4322,25,10462,2182 BARNES AVENUE,3,65862,D1,1522800,106200,17500,1,6,71,71,0,65862,1930,0,0,160,84,23.121071330964746
3078130106,4149,KINGS HIGHWAY,BROOKLYN,11234,116.9,,65,96e3,96e3,Multifamily Housing,1,11222400,BK,7813,106,11210,4149 KINGS HIGHWAY,3,96000,D3,2621250,282600,26900,1,6,101,101,0,96000,1952,0,0,71,158,27.3046875
1012750006,3,EAST   40 STREET,MANHATTAN,10016,183.5,178.3,27,105500,84500,Hotel,1,15505750,MN,1275,6,10016,3 EAST 40 STREET,5,84500,H3,19415250,4419000,4925,1,31,1,0,2850,0,1988,0,0,52.5,94.92,229.7662721893491
1013417501,326,EAST   49 STREET,MANHATTAN,10017,218.4,215.6,4,82062,97800,Multifamily Housing,1,21359520,MN,1341,7501,10017,330 EAST 49 STREET,3,82062,R4,10783806,2024993,10543,1,15,141,141,7928,74134,1962,0,0,0,0,131.41047013233896
1012590011,47,WEST   43 STREET,MANHATTAN,10036,378.3,375.6,15,92400,103750,Hotel,1,39248625,MN,1259,11,10036,47 WEST 43 STREET,5,103750,HB,20768400,9495000,10041,1,13,2,0,0,0,1900,1988,0,50,201,200.17734939759035
4032750083,72-14,BURNS STREET,QUEENS,11375,176.8,176.8,8,53410,53400,Multifamily Housing,1,9441120,QN,3275,83,11375,72-14 BURNS STREET,3,53400,D4,1899900,531000,30000,1,6,44,44,0,53400,1930,0,0,267,70,35.57865168539326
2025050019,1105,JEROME AVENUE,BRONX,10452,72.1,70.4,99,185190,92600,Multifamily Housing,1,6676460,BX,2505,19,10452,1105 JEROME AVENUE,3,92600,D1,2338200,67950,16648,1,7,79,79,0,92600,1927,1982,0,165,87,25.250539956803454
4002390049,29-76,NORTHERN BOULEVARD,QUEENS,11101,163.6,163.3,79,411600,225805,Office,1,36941698,QN,239,49,11101,29-76 NORTHERN BOULEVARD,5,225805,O5,9426150,1372500,60935,2,5,5,0,225805,0,1914,2001,2009,175,234,41.74464692987312
1011827501,235,WEST END AVENUE,MANHATTAN,10023,140.7,133.7,56,113128,152076,Multifamily Housing,1,21397093.2,MN,1182,7501,10023,235 WEST END AVENUE,3,113128,R4,15335103,2902477,11849,1,16,148,148,0,113128,1930,0,0,0,0,135.55532670956794
4023430001,58-51,52 AVENUE,QUEENS,11377,31.5,29.1,74,59190,59200,Non-Refrigerated Warehouse,1,1864800,QN,2343,1,11377,58-51 52 AVENUE,6,59200,E1,1771200,233550,32000,1,2,1,0,59200,0,1952,2001,0,124,120,29.91891891891892
1013420023,349,EAST   49 STREET,MANHATTAN,10017,130.1,128.6,41,105961,106e3,Multifamily Housing,1,13790600,MN,1342,23,10017,349 EAST 49 STREET,3,106000,D4,11118600,2335500,22593,1,6,107,103,9000,97000,1940,1988,0,225,100,104.89245283018867
3050420073,75,HAWTHORNE STREET,BROOKLYN,11225,146.1,,39,71795,71795,Multifamily Housing,1,10489249.5,BK,5042,73,11225,75 HAWTHORNE STREET,3,71795,D1,1678500,234450,22400,2,6,73,73,0,71795,1964,0,0,176,80,23.37906539452608
3050840097,93,LINDEN BOULEVARD,BROOKLYN,11226,101.9,,84,139808,139808,Multifamily Housing,1,14246435.2,BK,5084,97,11226,93 LINDEN BOULEVARD,3,139808,D1,1777500,615600,42750,1,6,120,120,0,139808,1927,0,0,150,247,12.713864728770886
3050840010,2101,BEDFORD AVENUE,BROOKLYN,11226,130.5,,68,51156,51156,Multifamily Housing,1,6675858,BK,5084,10,11226,2101 BEDFORD AVENUE,3,51156,D1,1855800,176400,12829,1,6,60,60,0,51156,1941,0,0,77.5,149.58,36.27726952850106
3010730041,35,PROSPECT PARK WEST,BROOKLYN,11215,93.4,87.7,44,214700,191654,Multifamily Housing,1,17900483.6,BK,1073,41,11215,35 PROSPECT PARK WEST,3,191654,D4,8075250,385650,16500,1,18,76,74,1500,190154,1929,1983,0,100,150,42.134523672868816
4066360001,135-10,GRAND CENTRAL PKWY,QUEENS,11435,103.7,,90,125164,125164,Multifamily Housing,2,12979506.8,QN,6636,1,11435,135-10 GRAND CENTRAL PKWY,3,125164,D1,4108500,819000,69225,1,6,181,181,10000,115164,1952,0,0,81,142,32.824933687002655
3087630013,1133,BANNER AVENUE,BROOKLYN,11235,158.2,157.3,11,56827,56827,Multifamily Housing,1,8990031.4,BK,8763,13,11235,1133 BANNER AVENUE,3,56827,D1,2797200,394200,16400,1,12,45,45,0,56827,2007,0,0,0,0,49.22308057789431
1019477501,2235,FREDRICK DOUGLASS BL,MANHATTAN,10027,127.8,123.9,39,100359,102912,Multifamily Housing,1,13152153.6,MN,1947,7501,10027,2235 FREDRICK DOUGLASS BL,4,100359,RM,6004800,513450,20570,1,8,76,74,8789,91570,2003,0,0,201,64,59.83319881624966
4005020041,11-15,BROADWAY,QUEENS,11106,116.3,113.4,68,85645,76129,Multifamily Housing,1,8853802.7,QN,502,41,11106,11-15 BROADWAY,3,76129,D1,6390000,738450,20106,1,8,79,79,0,76129,2011,0,0,100,205,83.9364762442696
4005350051,30-50,21 STREET,QUEENS,11102,94.6,92.6,84,66652,59247,Multifamily Housing,1,5604766.2,QN,535,51,11102,30-50 21 STREET,3,59247,D1,4469400,495000,14700,1,8,65,65,0,59247,2012,0,0,0,0,75.43673097372019
3031680001,1226,FLUSHING AVENUE,BROOKLYN,11237,234.2,225.7,1,73500,65402,Multifamily Housing,1,15317148.4,BK,3168,1,11237,1226 FLUSHING AVENUE,3,65402,D1,2484450,693450,34965,2,4,99,99,0,65402,1931,1998,2003,86.83,200,37.987370416806826
4158430001,51-15,ROCKAWAY BEACH BLVD,QUEENS,11691,0,,,124800,124800,Other,1,0,QN,15843,1,11691,51-15 ROCKAWAY BEACH BLVD,8,124800,I1,7808400,2757600,309500,1,4,1,0,124800,0,1962,1990,0,332,491,62.56730769230769
1013710038,25,SUTTON PLACE SOUTH,MANHATTAN,10022,51.2,51.6,100,567750,537750,Multifamily Housing,1,27532800,MN,1371,38,10022,25 SUTTON PLACE SOUTH,3,537750,D4,55900350,10962450,40400,1,20,322,320,11000,526750,1959,0,0,201,207,103.95230125523013
2024570001,1212,GRAND CONCOURSE,BRONX,10456,42.7,41.8,,65832,65832,Multifamily Housing,1,2811026.4,BX,2457,1,10456,1212 GRAND CONCOURSE,4,68782,D7,1880550,72900,15360,1,6,70,61,5950,62832,1937,0,0,65,204.84,27.34072867901486
1008670020,237,MADISON AVENUE,MANHATTAN,10016,335.2,324.2,15,59400,71043,Hotel,1,23813613.6,MN,867,20,10016,237 MADISON AVENUE,5,71043,H3,11983050,4347000,4975,1,17,1,0,0,0,1926,1984,2011,50,98,168.67319792238504
1013270037,220,EAST   54 STREET,MANHATTAN,10022,139.8,136.8,38,115020,115020,Multifamily Housing,1,16079796,MN,1327,37,10022,220 EAST 54 STREET,3,115020,D4,12852450,3388950,15062,1,13,146,144,14000,101020,1962,1986,0,150,84,111.74100156494522
4041430030,137-05,20 AVENUE,QUEENS,11356,303.5,301.5,65,331130,119500,Other,1,36268250,QN,4143,30,11356,137-05 20 AVENUE,5,119500,K8,12128850,4171500,136987,2,1,2,0,119500,0,1998,0,0,264,417,101.49665271966528
4064850003,68-09,138 STREET,QUEENS,11367,109.5,105.8,38,352506,271380,Multifamily Housing,20,29716110,QN,6485,3,11367,68-09 138 STREET,2,271380,C6,9936450,1925550,379000,80,3,312,312,7000,264380,1950,0,0,164,34,36.61452575724077
4091310045,78-02,LIBERTY AVENUE,QUEENS,11417,19.6,19.6,,85850,83850,Self-Storage Facility,1,1643460,QN,9131,45,11417,78-02 LIBERTY AVENUE,6,83850,E7,5544450,1350000,80274,1,1,1,0,83850,0,1957,0,0,190,258,66.12343470483006
1022150042,150,WEST  225 STREET,BRONX,10463,346.6,,1,342048,461475,Multifamily Housing,1,159947235,MN,2215,42,10463,150 WEST 225 STREET,3,461475,D4,8877150,3523050,53700,1,32,318,318,94350,367125,1972,0,0,56,190,19.23647001462701
3002080331,160,COLUMBIA HEIGHTS,BROOKLYN,11201,96.7,92.7,81,89445,84445,Multifamily Housing,1,8165831.5,BK,208,331,11201,160 COLUMBIA HEIGHTS,3,84445,D4,6658650,431550,8865,1,11,84,84,0,84445,1937,0,0,75,119,78.85191544792468
5014940050,360,WILLOW ROAD WEST,STATEN ISLAND,10314,103.6,100.3,76,133859,121689,Multifamily Housing,1,12606980.4,SI,1494,50,10314,360 WILLOW ROAD WEST,2,121689,C1,5071950,189900,20100,23,2,164,164,0,121689,1969,0,0,43,144,41.679609496339026
1007320025,413,WEST   34 STREET,MANHATTAN,10001,174.2,167.6,59,122073,122073,Residence Hall/Dormitory,1,21265116.6,MN,732,25,10001,413 WEST 34 STREET,8,122073,N2,7320150,2178000,19225,1,13,390,0,122073,0,1922,0,0,118,116,59.96534860288516
1017700159,134,EAST  122 STREET,MANHATTAN,10035,166.5,,35,84941,84941,Multifamily Housing,1,14142676.5,MN,1770,159,10035,134 EAST 122 STREET,3,84941,D3,4029300,291600,18502,1,12,92,92,0,84941,1973,0,0,152,40,47.436455892913905
1000250010,41,BROAD STREET,MANHATTAN,10004,257.6,257.6,3,125e3,91553,K-12 School,1,23584052.8,MN,25,10,10004,41 BROAD STREET,8,91553,W8,13526100,2949750,11110,1,9,1,0,91553,0,1929,2004,0,106.67,128.08,147.7406529551189
1008320001,856,AVENUE OF THE AMER,MANHATTAN,10001,92.6,,76,187973,187973,Multifamily Housing,5,17406299.8,MN,832,1,10001,856 AVENUE OF THE AMER,4,187973,K4,28099800,7425000,22035,6,4,155,1,187973,0,1900,0,0,24,98,149.48849036829756
1007850029,213,WEST   35 STREET,MANHATTAN,10001,98.5,,82,163681,163681,Multifamily Housing,1,16122578.5,MN,785,29,10001,213 WEST 35 STREET,6,163681,L1,14367600,1539000,12977,1,13,28,0,163681,0,1921,0,0,131,99,87.77805609692022
1008060026,115,WEST   30 STREET,MANHATTAN,10001,97.2,97.2,,151525,151525,Multifamily Housing,1,14728230,MN,806,26,10001,115 WEST 30 STREET,5,151525,O6,13563450,2371500,12055,1,12,77,0,151525,0,1912,0,0,161.42,79,89.51295165814221
1008480061,894,BROADWAY,MANHATTAN,10003,114.8,,48,98146,98146,Multifamily Housing,1,11267160.8,MN,848,61,10003,894 BROADWAY,5,98146,O6,13864500,1800000,10250,1,10,40,0,98146,0,1900,1988,0,96,126,141.26403521284618
1008030007,153,WEST   27 STREET,MANHATTAN,10001,111.9,,74,115925,115925,Multifamily Housing,1,12972007.5,MN,803,7,10001,153 WEST 27 STREET,6,115925,L1,10514700,1462500,9699,1,12,28,0,105925,10000,1912,1989,0,99,97,90.70260944576235
1008020022,127,WEST   26 STREET,MANHATTAN,10001,121.4,121.5,62,92970,92970,Multifamily Housing,1,11286558,MN,802,22,10001,127 WEST 26 STREET,6,92970,L1,10844100,1458000,8641,1,12,31,1,92970,0,1912,0,0,88,96,116.64085188770571
2037140050,1035,BOYNTON AVENUE,BRONX,10472,83.6,,93,64e3,61500,Multifamily Housing,1,5141400,BX,3714,50,10472,1035 BOYNTON AVENUE,3,61500,D1,1209600,76500,12319,1,6,61,61,0,61500,1931,0,0,123,87,19.66829268292683
2037140001,1015,BOYNTON AVENUE,BRONX,10472,207.3,,3,69800,66600,Multifamily Housing,1,13806180,BX,3714,1,10472,1015 BOYNTON AVENUE,4,66600,D7,1455300,135000,15000,1,6,73,70,1500,65100,1920,0,0,150,87,21.85135135135135
2028110001,245,EAST  178 STREET,BRONX,10457,152.6,,31,69e3,65e3,Multifamily Housing,1,9919e3,BX,2811,1,10457,245 EAST 178 STREET,3,65000,D1,865800,183600,13600,1,6,55,55,0,65000,1937,2002,0,142,106,13.32
3011480033,824,BERGEN STREET,BROOKLYN,11238,112.2,112.2,60,76755,76755,Multifamily Housing,1,8611911,BK,1148,33,11238,824 BERGEN STREET,3,76755,D1,6192000,576000,25600,1,5,67,67,0,76755,2008,0,0,50,61,80.67226890756302
3070180018,2829,WEST   21 STREET,BROOKLYN,11224,35.6,32.8,,69050,7e4,Self-Storage Facility,1,2492e3,BK,7018,18,11224,2829 WEST 21 STREET,6,70000,E7,3243600,373050,36843,1,2,1,0,70000,0,1960,2011,0,155,237.58,46.33714285714286
3044080001,1205,FLATLANDS AVENUE,BROOKLYN,11234,30.3,28.6,,110896,111978,Self-Storage Facility,1,3392933.4,BK,4408,1,11207,12015 FLATLANDS AVENUE,6,111978,E7,5564250,575100,60700,1,2,1,0,111978,0,2006,0,0,171,486,49.690564217971385
2030150034,1725,WEST FARMS ROAD,BRONX,10460,20.5,20.3,,70738,65324,Self-Storage Facility,1,1339142,BX,3015,34,10460,1725 WEST FARMS ROAD,6,65324,E7,3777750,422100,37500,2,2,1,0,65324,0,1963,2003,0,0,0,57.83096564815382
2038270142,1037,ZEREGA AVENUE,BRONX,10462,32.7,31.8,,107741,111610,Self-Storage Facility,1,3649647,BX,3827,142,10462,1037 ZEREGA AVENUE,6,111610,E7,6346800,279000,40233,1,3,1,0,111610,0,2005,0,0,83.07,270.36,56.86587223367082
4035400025,15-40,COVERT STREET,QUEENS,11385,11.9,11.9,,49380,100566,Self-Storage Facility,1,1196735.4,QN,3540,25,11385,15-40 COVERT STREET,6,100566,E7,5462550,429750,19090,1,3,1,0,100566,0,1930,0,0,180.42,102,54.31805978163594
2025280011,1200,UNIVERSITY AVENUE,BRONX,10452,128,,62,52127,52096,Multifamily Housing,1,6668288,BX,2528,11,10452,1200 UNIVERSITY AVENUE,3,52096,D1,739350,83250,13483,1,6,54,54,0,52096,2005,0,0,150,57,14.19206848894349
2023710017,1138,WASHINGTON AVENUE,BRONX,10456,76.4,74.6,99,50411,50411,Multifamily Housing,1,3851400.4,BX,2371,17,10456,1138 WASHINGTON AVENUE,3,50411,D1,624150,80100,13779,1,6,51,51,0,50411,2006,0,0,75,96,12.381226319652457
3017107501,1825,ATLANTIC AVENUE,BROOKLYN,11233,117.9,,64,161560,159922,Multifamily Housing,1,18854803.8,BK,1710,7501,11233,1825 ATLANTIC AVENUE,4,159922,RM,13331785,418950,46559,1,7,151,150,6216,153706,2008,0,0,120,60,83.36429634446793
1005760036,2,WEST   13 STREET,MANHATTAN,10011,201.3,190.6,,134706,116962,College/University,1,23544450.6,MN,576,36,10011,2 WEST 13 STREET,8,116962,W6,8787600,2268000,10500,1,12,2,0,116962,0,1913,1956,0,195,26,75.13209418443597
1005717502,22,EAST   14 STREET,MANHATTAN,10003,156.3,154.4,,63206,78740,College/University,1,12307062,MN,571,7502,10003,22 EAST 14 STREET,5,109696,RC,12709800,2254500,15747,1,5,2,0,109696,0,1920,0,0,0,0,115.86384189031506
1005750017,66,WEST   12 STREET,MANHATTAN,10011,203.8,190.8,,126418,120467,College/University,1,24551174.6,MN,575,17,10011,66 WEST 12 STREET,8,120467,W6,10185750,3870000,22315,3,8,1,0,120467,0,1931,0,0,77.58,103.25,84.5522010177061
1005770071,55,WEST   13 STREET,MANHATTAN,10011,379.2,380.5,,105609,86117,College/University,1,32655566.4,MN,577,71,10011,55 WEST 13 STREET,5,86117,O3,9212400,1071000,10325,2,9,6,0,86117,0,1900,0,0,100,103,106.97539394080147
1002310026,107,GRAND STREET,MANHATTAN,10013,132.8,130.2,74,66532,66532,Office,1,8835449.6,MN,231,26,10013,107 GRAND STREET,5,66532,O6,4103550,427500,8402,1,8,8,0,66532,0,1915,1998,0,87.08,85,61.67783923525521
2026970045,941,INTERVALE AVENUE,BRONX,10459,143,135.2,,70500,58650,Multifamily Housing,1,8386950,BX,2697,45,10459,941 INTERVALE AVENUE,4,58650,D7,1449000,119700,10625,1,6,49,44,7000,51650,1925,0,0,85,115,24.705882352941178
1004840024,495,BROADWAY,MANHATTAN,10012,163,,78,1e5,77066,Office,1,12561758,MN,484,24,10012,495 BROADWAY,5,77066,O6,12099600,2160000,9766,1,8,9,0,77066,0,1900,2004,0,50,200,157.0030882620092
1005640007,113,UNIVERSITY PLACE,MANHATTAN,10003,332.3,,2,62e3,57739,Office,1,19186669.7,MN,564,7,10003,113 UNIVERSITY PLACE,5,57739,O6,7924050,1426500,5200,1,11,11,0,57739,0,1940,1988,1964,52,100,137.2391277992345
1007990012,155,WEST   23 STREET,MANHATTAN,10011,300.2,,,86157,68940,Office,1,20695788,MN,799,12,10011,155 WEST 23 STREET,6,68940,L8,12252150,751500,5925,1,12,6,0,68940,0,1910,1911,0,54,86,177.72193211488252
1007990064,142,WEST   24 STREET,MANHATTAN,10011,0,,,66049,66050,Office,1,0,MN,799,64,10011,142 WEST 24 STREET,11,0,V1,495000,495000,5555,0,0,0,0,0,0,0,0,0,0,0,Inf
1011130013,17,WEST   60 STREET,MANHATTAN,10023,288.1,,,91332,76511,Office,1,22042819.1,MN,1113,13,10023,17 WEST 60 STREET,8,76511,W4,6685200,2810250,7330,1,11,6,0,76511,0,1921,1983,0,73,92,87.37567147207591
1017490024,55,EAST  124 STREET,MANHATTAN,10035,245.4,242.7,,73179,55770,College/University,1,13685958,MN,1749,24,10035,55 EAST 124 STREET,8,55770,W6,2862000,317700,17409,1,5,4,0,55770,0,1927,1988,0,173,101,51.31791285637439
1018770042,234,WEST  106 STREET,MANHATTAN,10025,93.2,,96,77574,66492,Multifamily Housing,1,6197054.4,MN,1877,42,10025,234 WEST 106 STREET,3,66492,D4,4411800,450000,15138,1,6,50,50,0,66492,1925,1988,0,150,90,66.3508391987006
2038190001,2200,POWELL AVENUE,BRONX,10462,125.9,,,125e3,115904,Multifamily Housing,1,14592313.6,BX,3819,1,10462,2200 POWELL AVENUE,2,115904,C7,2358450,315000,37080,3,5,140,126,9232,106672,1916,1979,0,103,170,20.348305494202098
4033217501,83-85,116 STREET,QUEENS,11418,130.3,131.8,71,56e3,65990,Multifamily Housing,1,8598497,QN,3321,7501,11418,83-85 116 STREET,3,55553,R4,2696847,386988,20000,1,6,75,75,0,55553,1956,0,0,0,0,48.545479092038235
4053740016,144-30,SANFORD AVENUE,QUEENS,11355,117,,73,118992,118992,Multifamily Housing,1,13922064,QN,5374,16,11355,144-30 SANFORD AVENUE,3,118992,D4,4316400,864900,32375,1,6,119,119,992,118000,1960,0,0,150.5,161.17,36.27470754336426
1008490063,912,BROADWAY,MANHATTAN,10010,207.5,196.9,61,98394,97500,Office,1,20231250,MN,849,63,10010,912 BROADWAY,5,97500,O6,12894750,2700000,5475,1,17,39,0,97500,0,1916,0,0,96,72,132.25384615384615
4002140016,36-02,NORTHERN BOULEVARD,QUEENS,11101,18,18,,96e3,96e3,Self-Storage Facility,1,1728e3,QN,214,16,11101,36-02 NORTHERN BOULEVARD,6,96000,E7,4117050,393750,16095,1,6,1,0,96000,0,1928,0,0,185,87,42.8859375
4002140021,36-20,NORTHERN BOULEVARD,QUEENS,11101,68.1,64.3,,67500,67500,Self-Storage Facility,1,4596750,QN,214,21,11101,36-20 NORTHERN BOULEVARD,6,67500,E7,2839950,327600,13400,1,5,2,0,67500,0,1928,0,0,180,75,42.07333333333333
3086900091,500,BRIGHTWATER COURT,BROOKLYN,11235,130.7,128.9,,185174,185e3,Multifamily Housing,1,24179500,BK,8690,91,11235,500 BRIGHTWATER COURT,3,185000,D4,5214150,550800,41800,1,18,197,195,0,185000,1967,0,0,208.92,200,28.184594594594593
1011450061,287,AMSTERDAM AVENUE,MANHATTAN,10023,125.8,123.8,81,115e3,114150,Multifamily Housing,1,14360070,MN,1145,61,10023,287 AMSTERDAM AVENUE,3,114150,D4,13189050,2542500,10667,1,12,156,150,5325,108825,1913,0,0,107,100,115.54139290407359
3081340001,10101,EAST 101 STREET,BROOKLYN,11236,38,38,90,34e4,315e3,Non-Refrigerated Warehouse,1,1197e4,BK,8134,1,11236,10101 FOSTER AVENUE,6,315000,E1,9347400,1653750,294000,1,2,1,0,315000,0,1972,0,0,350,420,29.674285714285713
1003360005,15,BIALYSTOKER PLACE,MANHATTAN,10002,117,113.7,85,98e3,98052,Multifamily Housing,1,11472084,MN,336,5,10002,15 BIALYSTOKER PLACE,3,98052,D3,8562150,423000,18375,1,11,128,128,0,98052,1982,0,0,93,106,87.32254314037449
4041170001,15-01,131 STREET,QUEENS,11356,135.7,135.2,83,111e3,103825,Wholesale Club/Supercenter,1,14089052.5,QN,4117,1,11356,15-01 131 STREET,6,103825,E1,3867750,915750,110000,1,1,1,0,103825,0,1990,1995,0,200,439,37.252588490248016
3006250080,568,HAMILTON AVENUE,BROOKLYN,11232,162.8,162.3,74,135e3,134407,Wholesale Club/Supercenter,1,21881459.6,BK,625,80,11232,568 HAMILTON AVENUE,5,135000,K8,7477200,915300,204822,1,1,3,0,135000,0,1921,2004,1997,270,314.83,55.38666666666666
4025540055,57-22,57 AVENUE,QUEENS,11378,226.1,221.5,47,75373,88500,Wholesale Club/Supercenter,1,20009850,QN,2554,55,11378,57-22 57 AVENUE,6,88500,F4,5367150,904500,190387,1,1,1,0,88500,0,1930,1969,0,158,104,60.64576271186441
