PropertyId,PropertyName,BBL10digits,PostalCode,StreetNumber,StreetName,Borough_ll84,DOFGrossFloorArea,PrimaryPropertyTypeSelfSelected,ListofAllPropertyUseTypesatProperty,LargestPropertyUseType,LargestPropertyUseTypeGrossFloorArea,X2ndLargestPropertyUseType,X2ndLargestPropertyUseGrossFloorArea,X3rdLargestPropertyUseType,X3rdLargestPropertyUseTypeGrossFloorArea,YearBuilt_ll84,NumberofBuildingsSelfreported,Occupancy,MeteredAreas.Energy.,ENERGYSTARScore,WeatherNormalizedSiteElectricity_kWh,SourceEUI,SiteEUI,BBL,Borough_pluto,Block,Lot,ZipCode,Address,LandUse,BldgArea,BldgClass,AssessTot,AssessLand,LotArea,NumBldgs,NumFloors,UnitsTotal,UnitsRes,ComArea,ResArea,YearBuilt_pluto,YearAlter1,YearAlter2,BldgFront,BldgDepth
3114653,Fairchild,1019730001,10027,530,WEST 120 STREET,Manhattan,1368870,Residence Hall/Dormitory,Residence Hall/Dormitory,Residence Hall/Dormitory,131923,,,,,1950,1,100,Whole Building,,,,,1019730001,MN,1973,1,10027,530 WEST 120 STREET,8,1368870,W6,158833800,24299550,734180,26,7,0,0,1368870,0,1901,2009,1989,205,54
3114654,Computer Science,1019730001,10027,530,WEST 120 STREET,Manhattan,1368870,Office,Office,Office,27713,,,,,1950,1,100,Whole Building,,,,,1019730001,MN,1973,1,10027,530 WEST 120 STREET,8,1368870,W6,158833800,24299550,734180,26,7,0,0,1368870,0,1901,2009,1989,205,54
3114655,Earl Hall,1019730001,10027,530,WEST 120 STREET,Manhattan,1368870,Office,Office,Office,21482,,,,,1950,1,100,Whole Building,,,,,1019730001,MN,1973,1,10027,530 WEST 120 STREET,8,1368870,W6,158833800,24299550,734180,26,7,0,0,1368870,0,1901,2009,1989,205,54
3114656,Computer Center,1019730001,10027,530,WEST 120 STREET,Manhattan,1368870,Office,Office,Office,17651,,,,,1950,1,100,Whole Building,,,,,1019730001,MN,1973,1,10027,530 WEST 120 STREET,8,1368870,W6,158833800,24299550,734180,26,7,0,0,1368870,0,1901,2009,1989,205,54
3118978,Northwest Corner Building,1019730001,10027,530,WEST 120 STREET,Manhattan,1368870,College/University,College/University,College/University,207750,,,,,2010,1,100,Whole Building,,,,,1019730001,MN,1973,1,10027,530 WEST 120 STREET,8,1368870,W6,158833800,24299550,734180,26,7,0,0,1368870,0,1901,2009,1989,205,54
2977360,15 Claremont,1019900005,10027,15,CLAREMONT AVENUE,Manhattan,55960,Multifamily Housing,Multifamily Housing,Multifamily Housing,53440,,,,,1909,1,100,Whole Building,100,,0.1,0.1,1019900005,MN,1990,5,10027,15 CLAREMONT AVENUE,3,55960,D3,1782000,194400,8400,1,10,27,27,0,55960,1909,0,0,119.75,53
2658206,39 Claremont,1019900029,10027,39,CLAREMONT AVENUE,Manhattan,74634,Residence Hall/Dormitory,Residence Hall/Dormitory,Residence Hall/Dormitory,74328,,,,,1920,1,100,Whole Building,100,2849,1.4,1.1,1019900029,MN,1990,29,10027,39 CLAREMONT AVENUE,3,74634,D3,2419650,232650,10000,1,11,44,44,0,74634,1911,1988,0,100,80
2658213,464 Riverside,1019900044,10027,464,RIVERSIDE DRIVE,Manhattan,50120,Residence Hall/Dormitory,Residence Hall/Dormitory,Residence Hall/Dormitory,50120,,,,,1924,1,100,Whole Building,100,1548,0.3,0.1,1019900044,MN,1990,44,10027,464 RIVERSIDE DRIVE,3,50120,D3,1392300,135450,6250,1,12,25,25,0,50120,1910,1989,0,63,78
2658209,460 Riverside,1019900050,10027,460,RIVERSIDE DRIVE,Manhattan,50120,Residence Hall/Dormitory,Residence Hall/Dormitory,Residence Hall/Dormitory,49668,,,,,1924,1,100,Whole Building,100,10178,9.3,7.5,1019900050,MN,1990,50,10027,460 RIVERSIDE DRIVE,3,50120,D3,1649250,136350,6250,1,12,25,25,0,50120,1910,0,0,63,78
2809829,445 Riverside Drive,1019900067,10027,445,RIVERSIDE DRIVE,Manhattan,55056,Residence Hall/Dormitory,Residence Hall/Dormitory,Residence Hall/Dormitory,57903,,,,,1932,1,100,Whole Building,100,0,11.9,11.4,1019900067,MN,1990,67,10027,445 RIVERSIDE DRIVE,3,55056,D3,1959300,147150,6935,1,12,25,25,0,55056,1910,1988,0,59,98
3614737,Columbia University Medical Center,1021390275;1021390017;1021390210;1021380095;1021390051;1021240017;1021240043;1021380040;1021240025;1021390219;1021390250,10032,,,,,College/University,College/University,College/University,2904696,,,,,1914,12,100,Whole Building,,69844385.5,291.2,111.5,1021390275;1021390017;1021390210;1021380095;1021390051;1021240017;1021240043;1021380040;1021240025;1021390219;1021390250,,,,,,,,,,,,,,,,,,,,,,
2363861,Irving Cancer Research Center,1021240017,10032,1132,ST NICHOLAS AVENUE,Manhattan,286481,Office,"Office, Other",Office,226310,Other,49223,,,2004,1,100,Whole Building,1,14272721.7,785.2,391.6,1021240017,MN,2124,17,10032,1132 ST NICHOLAS AVENUE,8,286481,I9,51012000,1350000,27150,1,13,1,0,286481,0,2001,1987,0,83,179
2741317,Russ Berrie,1021240025,10032,,,,,Office,"Office, Other",Office,107015,Other,45962,,,1998,1,100,Whole Building,,9782294.3,891.4,408.9,1021240025,MN,2124,25,10032,40 AUDUBON AVENUE,8,127236,I1,15437700,846000,23970,1,9,2,0,127236,0,1995,0,0,185,158
2367857,Mary Woodard Lasker Medical Research Center,1021240043,10032,,,,,Office,"Office, Other",Office,44908,Other,24797,,,1995,1,100,Whole Building,,4042256.4,991,545,1021240043,MN,2124,43,10032,3940 BROADWAY,5,126744,O2,12679200,868500,42856,2,6,1,0,126744,0,1900,1994,1994,219.5,122.67
2263463,P&S - Black,1021380040,10032,180,FT WASHINGTON AVENUE,Manhattan,3693539,Office,"Office, Other",Office,498466,Other,218212,,,1929,1,100,Whole Building,,36830618.2,864.5,430.8,1021380040,MN,2138,40,10032,180 FT WASHINGTON AVENUE,8,3693539,I1,335164050,5849550,364433,6,22,0,0,3693539,0,1930,1987,1997,0,310
2746925,Georgian,1021380095,10032,617,WEST 168 STREET,Manhattan,93600,Office,"Office, Other, Residence Hall/Dormitory",Office,56959,Residence Hall/Dormitory,40463,Other,218,1914,1,100,Whole Building,74,565153.5,169.1,108.3,1021380095,MN,2138,95,10032,617 WEST 168 STREET,8,93600,I1,4435200,558000,18000,1,7,129,127,93600,0,1931,0,0,100,180
2741228,Allan Rosenfield Building,1021390017,10032,,,,,Office,"Office, Other",Office,242390,Other,13623,,,1928,1,100,Whole Building,19,4654399.3,432.3,259.5,1021390017,MN,2139,17,10032,1050 RIVERSIDE DRIVE,8,213214,I1,20755800,900000,20538,1,19,0,0,213214,0,1930,0,0,367.75,136.58
2605684,Hammer Health Sciences Center,1021390051,10032,1,HAVEN AVENUE,Manhattan,230565,Office,"Office, Other",Office,246237,Other,78599,,,1976,1,100,Whole Building,1,14764157.1,969,555.8,1021390051,MN,2139,51,10032,1 HAVEN AVENUE,8,230565,I1,21941100,675000,35400,1,17,1,0,230565,0,1975,0,0,62,216
2741415,Bard Hall,1021390210,10032,52,HAVEN AVENUE,Manhattan,136608,Office,"Office, Residence Hall/Dormitory",Office,117368,Residence Hall/Dormitory,56979,,,1929,1,100,Whole Building,84,1195236.2,161.7,108.6,1021390210,MN,2139,210,10032,52 HAVEN AVENUE,8,136608,I9,13342950,675000,28960,1,11,1,0,136608,0,1919,0,0,175,80
2741534,Tower 1,1021390219,10032,78,HAVEN AVENUE,Manhattan,807327,Office,"Office, Other, Residence Hall/Dormitory",Office,138403,Residence Hall/Dormitory,124665,Other,5791,1973,1,100,Whole Building,78,2200919.5,167.6,105.8,1021390219,MN,2139,219,10032,78 HAVEN AVENUE,8,807327,I4,73562400,2925000,26025,1,31,1,0,807327,0,1970,0,0,52,124
2741571,"Towers 2,3",1021390250,10032,100,HAVEN AVENUE,Manhattan,1651267,Office,"Office, Other, Residence Hall/Dormitory",Office,285890,Residence Hall/Dormitory,193299,Other,2524,1973,1,100,Whole Building,78,3238312.8,177.2,124.5,1021390250,MN,2139,250,10032,100 HAVEN AVENUE,8,1651267,I4,137621250,4500000,53625,2,31,236,219,1651267,0,1970,1988,0,316,62
2741656,154 Haven Dormitory,1021390275,10032,154,HAVEN AVENUE,Manhattan,84442,Office,"Office, Other, Residence Hall/Dormitory",Office,52850,Residence Hall/Dormitory,30706,Other,951,1970,1,100,Whole Building,81,825719.4,159.6,85.6,1021390275,MN,2139,275,10032,154 HAVEN AVENUE,8,84442,I4,8307000,450000,17043,1,10,6,0,84442,0,1974,0,0,174,60
3614751,Pace University NYC Campus,,10038,,,,,College/University,College/University,College/University,953183,,,,,1905,4,100,Another configuration,,10630818.5,185.2,92.4,,,,,,,,,,,,,,,,,,,,,,,
2815220,106 Fulton,1000780020,10038,,,,,Residence Hall/Dormitory,Residence Hall/Dormitory,Residence Hall/Dormitory,66687,,,,,1952,1,100,Whole Building,84,466109.6,106.3,53.8,1000780020,MN,78,20,10038,106 FULTON STREET,8,74863,H8,8457750,2430000,5646,1,15,3,0,22468,0,1900,1989,0,50,110
2266206,41 Park Row,1001010002,10038,39,PARK ROW,Manhattan,125840,College/University,College/University,College/University,128572,,,,,1905,1,100,Whole Building,,1733059.2,165.7,62.2,1001010002,MN,101,2,10038,39 PARK ROW,8,125840,W6,10868400,2637000,7865,1,16,1,0,125840,0,1900,1928,0,102,104
1819903,Pace Plaza,1001020001,10178,154,NASSAU STREET,Manhattan,526781,College/University,College/University,College/University,628399,,,,,1964,1,100,Whole Building,,8499541.8,235.7,121.7,1001020001,MN,102,1,10038,154 NASSAU STREET,8,526781,W6,53148150,20659950,108027,1,18,0,0,526781,0,1968,2013,0,140,565
3615313,Memorial Sloan Kettering Cancer Center 1,1014400049;101440020;1014610013;1014637501,10065,,,,,Other,Other,,,,,,,1940,8,100,Whole Building,,134297837,,,1014400049;101440020;1014610013;1014637501,,,,,,,,,,,,,,,,,,,,,,
2382101,Evelyn H. Lauder Breast and Imaging Center,1014400049,10065,1256,2 AVENUE,Manhattan,239235,Urgent Care/Clinic/Other Outpatient,"Medical Office, Office, Other, Urgent Care/Clinic/Other Outpatient",Urgent Care/Clinic/Other Outpatient,105518,Medical Office,93725,Office,19983,2009,1,100,Whole Building,,9268810,561.8,250.1,1014400049,MN,1440,49,10065,1256 2 AVENUE,8,239235,I5,50287950,7200000,20164,1,16,1,0,239235,0,2006,0,0,100,200
1418514,Kimmel,1014430020,10065,353,EAST 68 STREET,Manhattan,62200,Medical Office,"Medical Office, Office, Other",Medical Office,30840,Office,18341,Other,11093,2003,1,100,Whole Building,6,1687597.8,367.8,147.9,1014430020,MN,1443,20,10065,353 EAST 68 STREET,8,62200,I9,17469000,1881000,9262,2,6,1,0,62200,0,2000,0,0,75,100
1230818,Rockefeller Research Lab,1014610013,10065,425,EAST 66 STREET,Manhattan,228637,Laboratory,"Other, Parking",Other,327993,Parking,67864,,,1987,1,100,Whole Building,,18682622.3,867.4,399.3,1014610013,MN,1461,13,10065,425 EAST 66 STREET,8,228637,I9,48539250,7133400,28119,1,16,0,0,228637,0,1987,0,0,40,87.42
1230813,Zuckerman,1014637501,10065,411,EAST 68 STREET,Manhattan,731550,Laboratory,"Other, Other - Entertainment/Public Assembly",Other,701010,Other - Entertainment/Public Assembly,42925,,,2006,1,100,Whole Building,,48192396.2,1011.3,475.5,1014637501,MN,1463,7501,10065,411 EAST 68 STREET,8,731550,RA,144832604,4421251,26168,2,22,2,0,731550,0,2003,0,0,0,0
3616399,New York University: Washington Square,,100122500,,,,,College/University,College/University,College/University,10477571,,,,,1833,77,100,Whole Building,,,,,,,,,,,,,,,,,,,,,,,,,,,
2921191,"Silver Tower 1,2&Garage",1005240066,10012,100,BLEECKER STREET,Manhattan,518647,Multifamily Housing,"Multifamily Housing, Parking",Multifamily Housing,454925,Parking,62351,,,1966,1,100,Another configuration,100,450399.9,12.8,5.4,1005240066,MN,524,66,10012,100 BLEECKER STREET,8,518647,H8,35572500,14760000,188029,3,30,1,0,16387,0,1967,2015,2016,71,110
2825704,Mercer Street Residence,1005320008,10012,246,MERCER STREET,Manhattan,307312,Residence Hall/Dormitory,Residence Hall/Dormitory,Residence Hall/Dormitory,298336,,,,,1981,1,100,Whole Building,100,585304.9,22.5,8.1,1005320008,MN,532,8,10012,246 MERCER STREET,8,307312,H8,29196000,2326500,40000,2,20,0,0,0,0,1980,0,0,172,174
2694253,1 Washington Square Village,1005330001,10012,1,WASHINGTON SQ VLLGE,Manhattan,1485916,Multifamily Housing,Multifamily Housing,Multifamily Housing,306659,,,,,1959,1,100,Whole Building,100,1289309.8,46.9,16.1,1005330001,MN,533,1,10012,1 WASHINGTON SQ VLLGE,8,1485916,H8,38920950,8190450,265237,5,17,1921,1904,140481,0,1959,1985,0,568,63
2706483,3 Washington Square Village,1005330001,10012,1,WASHINGTON SQ VLLGE,Manhattan,1485916,Multifamily Housing,Multifamily Housing,Multifamily Housing,322355,,,,,1960,1,100,Whole Building,100,1224302.3,44.3,15.3,1005330001,MN,533,1,10012,1 WASHINGTON SQ VLLGE,8,1485916,H8,38920950,8190450,265237,5,17,1921,1904,140481,0,1959,1985,0,568,63
2706492,4 Washington Square Village,1005330001,10012,1,WASHINGTON SQ VLLGE,Manhattan,1485916,Multifamily Housing,Multifamily Housing,Multifamily Housing,322571,,,,,1960,1,100,Whole Building,100,1482158.3,53.3,18.2,1005330001,MN,533,1,10012,1 WASHINGTON SQ VLLGE,8,1485916,H8,38920950,8190450,265237,5,17,1921,1904,140481,0,1959,1985,0,568,63
2825672,Kaufman Management Center,1005350001,10012,44,WEST 4 STREET,Manhattan,305900,College/University,College/University,College/University,213423,,,,,1992,1,100,Another configuration,,,,,1005350001,MN,535,1,10012,44 WEST 4 STREET,8,305900,W6,39746250,6106050,51205,2,11,2,0,305900,0,1990,1990,0,221,209
2826071,Shimkin Hall,1005350001,10012,44,WEST 4 STREET,Manhattan,305900,College/University,College/University,College/University,89951,,,,,1896,1,100,Whole Building,,517999.9,61.7,19.6,1005350001,MN,535,1,10012,44 WEST 4 STREET,8,305900,W6,39746250,6106050,51205,2,11,2,0,305900,0,1990,1990,0,221,209
2826167,Tisch Hall,1005350001,10012,44,WEST 4 STREET,Manhattan,305900,College/University,College/University,College/University,113233,,,,,1972,1,100,Whole Building,,,,,1005350001,MN,535,1,10012,44 WEST 4 STREET,8,305900,W6,39746250,6106050,51205,2,11,2,0,305900,0,1990,1990,0,221,209
2710354,Bobst Library,1005350008,10012,567,LA GUARDIA PLACE,Manhattan,470400,Library,Library,Library,505205,,,,,1972,1,100,Another configuration,,,0,0,1005350008,MN,535,8,10012,567 LA GUARDIA PLACE,8,470400,W6,30964500,5625000,51205,1,12,1,0,470400,0,1973,0,0,189,209
2826188,Warren Weaver Hall,1005350036,10012,17,WEST 3 STREET,Manhattan,119170,College/University,College/University,College/University,158590,,,,,1966,1,100,Whole Building,,6979199.6,10711.8,9915.6,1005350036,MN,535,36,10012,17 WEST 3 STREET,8,119170,W6,13357350,2421000,21945,1,13,3,0,119170,0,1975,0,0,105,209
2825722,Kimmel Center,1005380040,10012,566,LA GUARDIA PLACE,Manhattan,232930,Social/Meeting Hall,Social/Meeting Hall,Social/Meeting Hall,247639,,,,,2001,1,100,Whole Building,,1763999.9,82.9,30.6,1005380040,MN,538,40,10012,566 LA GUARDIA PLACE,8,232930,W6,52678350,3159450,23402,1,11,1,0,232930,0,2000,0,0,119.42,209
3508788,Global Center for Academic and Spiritual Life,1005387501,10012,58,WASHINGTON SQUARE S,Manhattan,91104,Social/Meeting Hall,Social/Meeting Hall,Social/Meeting Hall,91100,,,,,2012,1,100,Whole Building,,21680,2.9,1.1,1005387501,MN,538,7501,10012,58 WASHINGTON SQUARE S,8,91104,RA,16438910,2250000,12622,1,7,2,0,91104,0,2010,0,0,209,75
2825112,D?Agostino Hall,1005400014,10012,130,MAC DOUGAL STREET,Manhattan,153348,Residence Hall/Dormitory,Residence Hall/Dormitory,Residence Hall/Dormitory,144268,,,,,1986,1,100,Whole Building,100,0,4.7,4.5,1005400014,MN,540,14,10012,130 MAC DOUGAL STREET,8,153348,H8,8696250,5844150,17351,2,14,2,0,40600,0,1987,0,0,175,116
2704422,Vanderbilt Hall,1005410001,10012,40,WASHINGTON SQUARE S,Manhattan,202521,Library,Library,Library,257259,,,,,1951,1,100,Whole Building,,0,0,0,1005410001,MN,541,1,10012,40 WASHINGTON SQUARE S,8,202521,W6,17425350,4770000,41835,1,5,1,0,202521,0,1950,1970,0,200.16,209
2825703,King Juan Carlos Center,1005410018,10012,51,WASHINGTON SQUARE S,Manhattan,122500,College/University,College/University,College/University,61310,,,,,1895,1,100,Another configuration,,951199.9,166.2,52.9,1005410018,MN,541,18,10012,51 WASHINGTON SQUARE S,8,122500,W6,16575300,1912500,10637,2,10,1,1,122500,0,1900,1995,0,71,90
2704501,Furman Hall,1005417501,10012,89,WEST 3 STREET,Manhattan,141811,College/University,College/University,College/University,168566,,,,,2001,1,100,Whole Building,,485599.9,31.2,10.1,1005417501,MN,541,7501,10012,245 SULLIVAN STREET,8,141811,RA,26403506,2565000,21950,1,10,2,0,141811,0,2002,0,0,0,0
2825578,Goddard Hall,1005460001,10003,,,,,Residence Hall/Dormitory,Residence Hall/Dormitory,Residence Hall/Dormitory,76964,,,,,1894,1,100,Another configuration,100,90560,14,5.4,1005460001,MN,546,1,10003,79 WASHINGTON SQUARE E,8,38899,H8,3600900,1350000,11242,1,7,95,93,5040,0,1900,1986,0,114,100
2704702,East Building,1005460010,10003,18,WASHINGTON PLACE,Manhattan,69800,College/University,College/University,College/University,103680,,,,,1893,1,100,Whole Building,,1697415.1,177.5,56.5,1005460010,MN,546,10,10003,18 WASHINGTON PLACE,8,69800,W6,10152450,1480500,8779,1,8,3,0,69800,0,1910,2014,0,90.5,97
2825503,Education Building,1005460011,10003,35,WEST 4 STREET,Manhattan,125450,College/University,College/University,College/University,151070,,,,,1929,1,100,Another configuration,,0,4.1,3.9,1005460011,MN,546,11,10003,35 WEST 4 STREET,8,125450,W6,10079100,1138500,6750,1,13,2,0,125450,0,1930,1982,2001,100,95
2866471,19 West 4th Street,1005460021,10012,8,WASHINGTON PLACE,Manhattan,100628,College/University,College/University,College/University,128679,,,,,1894,1,100,Whole Building,,1125839.7,93.7,29.9,1005460021,MN,546,21,10003,8 WASHINGTON PLACE,5,100628,O6,8533350,1017000,11047,2,8,2,0,100628,0,1900,1981,2006,192.5,75.42
2709676,25 West 4th Street,1005460026,10012,21,WEST 4 STREET,Manhattan,56684,College/University,College/University,College/University,73913,,,,,1891,1,100,Whole Building,,757599.9,109.8,35,1005460026,MN,546,26,10012,21 WEST 4 STREET,5,56684,O2,4576950,783000,9900,1,6,1,0,56684,0,1920,1980,0,102.84,96
2826111,Silver Center - Main Building,1005470001,10003,32,WAVERLY PLACE,Manhattan,180000,College/University,College/University,College/University,258155,,,,,1895,1,100,Whole Building,,851147.6,36.6,11.7,1005470001,MN,547,1,10003,32 WAVERLY PLACE,8,180000,W6,14449950,3802500,17859,1,10,1,0,180000,0,1900,1922,0,180.08,99
2826196,Waverly Building,1005470005,10003,24,WAVERLY PLACE,Manhattan,53482,College/University,College/University,College/University,60329,,,,,1906,1,100,Whole Building,,0,0,0,1005470005,MN,547,5,10003,24 WAVERLY PLACE,8,53482,W6,4644900,841500,5104,1,11,1,0,53482,0,1906,1989,0,62.75,81
2710436,Brown Building,1005470008,10003,23,WASHINGTON PLACE,Manhattan,91402,College/University,College/University,College/University,124526,,,,,1901,1,100,Another configuration,,0,0,0,1005470008,MN,547,8,10003,23 WASHINGTON PLACE,8,91402,W6,8227350,2097450,10067,1,10,1,0,91402,0,1901,0,0,100.67,100
3107613,Genomics,1005470015,10003,,,,,College/University,College/University,College/University,90870,,,,,2011,1,100,Another configuration,,125600,14.9,4.8,1005470015,MN,547,15,10003,12 WAVERLY PLACE,8,42264,W5,19795500,1035000,7542,3,8,6,1,42264,0,1800,2001,2008,90,82
2709799,721-725 Broadway,1005470030,10003,715,BROADWAY,Manhattan,366268,College/University,College/University,College/University,262739,,,,,1896,1,100,Another configuration,,118400,4.8,1.5,1005470030,MN,547,30,10003,715 BROADWAY,8,366268,W6,26228700,5670000,31892,2,12,4,0,366268,0,1901,1988,2001,184.33,200
2709808,715-719 Broadway,1005470030,10003,715,BROADWAY,Manhattan,366268,College/University,College/University,College/University,97711,,,,,1896,1,100,Another configuration,,556559.9,61,19.4,1005470030,MN,547,30,10003,715 BROADWAY,8,366268,W6,26228700,5670000,31892,2,12,4,0,366268,0,1901,1988,2001,184.33,200
2826200,Weinstein Residence Hall/ Rufus Smith,1005480004,10003,5,UNIVERSITY PLACE,Manhattan,116237,Residence Hall/Dormitory,"College/University, Residence Hall/Dormitory",Residence Hall/Dormitory,169984,College/University,39380,,,1962,1,100,Whole Building,100,,12.9,12.3,1005480004,MN,548,4,10003,5 UNIVERSITY PLACE,8,116237,H8,10650150,4999500,22220,3,9,1,0,0,0,1962,0,0,132,170
2706453,19 University Place,1005480009,10003,13,UNIVERSITY PLACE,Manhattan,55224,College/University,College/University,College/University,69021,,,,,1896,1,100,Whole Building,,1523552.7,246.4,78.5,1005480009,MN,548,9,10003,13 UNIVERSITY PLACE,5,55224,O5,5080050,1080000,9370,1,6,4,0,55224,0,1930,2000,0,118.33,75.16
2825644,Hayden Hall,1005520024,10011,35,WASHINGTON SQUARE W,Manhattan,179800,Residence Hall/Dormitory,Residence Hall/Dormitory,Residence Hall/Dormitory,182714,,,,,1929,1,100,Whole Building,100,773559.8,50.5,19.3,1005520024,MN,552,24,10011,35 WASHINGTON SQUARE W,8,179800,H8,13461300,5099850,16065,2,16,1,0,0,0,1955,1989,2014,110,150
2709720,37 Washington Square West,1005520026,10012,37,WASHINGTON SQUARE W,Manhattan,110447,Multifamily Housing,"Medical Office, Multifamily Housing",Multifamily Housing,119090,Medical Office,989,,,1928,1,100,Another configuration,,167624,26.4,16,1005520026,MN,552,26,10011,37 WASHINGTON SQUARE W,8,110447,H8,3693600,819000,8250,1,16,67,63,4260,0,1929,0,0,82.5,92
2706477,2 Washington Square Village,1005530001,10012,,,,,Multifamily Housing,Multifamily Housing,Multifamily Housing,305587,,,,,1960,1,100,Whole Building,1,1481027.6,229.4,184.3,1005530001,MN,553,1,10011,378 AVENUE OF THE AMER,5,6400,K1,6745050,747000,6750,1,1,3,0,6400,0,1942,1968,0,81,80
3617119,New York Eye & Ear Infirmary,1004550005;1004550001,10003,,,,,Hospital (General Medical & Surgical),"Hospital (General Medical & Surgical), Other",Hospital (General Medical & Surgical),198896,Other,0,,,1893,2,100,Whole Building,19,5814469.3,566.3,317.6,1004550005;1004550001,,,,,,,,,,,,,,,,,,,,,,
2794284,NYEEI South Bldg,1004550001,10003,222,2 AVENUE,Manhattan,56756,Medical Office,Medical Office,Medical Office,60828,,,,,1893,1,100,Whole Building,77,,153.5,127.6,1004550001,MN,455,1,10003,222 2 AVENUE,8,56756,I1,3184200,1683000,15288,1,6,0,0,56756,0,1900,0,0,103.25,148
