SourceEUI,YearAlter1,LandUse,BBL,logkBTU,DOF_Property_Area,BldgClass,AssessTot,AssessLand,BldgArea,LotArea,NumBldgs,NumFloors,UnitsTotal,UnitsRes,ComArea,ResArea,YearBuilt,BldgFront,BldgDepth,AreaUnitPrice
182.7,0,4,1014600047,17.0581142140734,140122,D6,17014050,1084500,140122,10050,1,23,129,127,10122,13e4,1999,100,100.5,121.42311699804456
149.9,0,3,1014607501,16.9259560935706,149640,R4,12332260,2900254,132789,19e3,2,13,158,158,11524,121265,1959,,,92.87109625044243
932.3,0,8,1014610013,19.1775455233166,228637,I9,43680600,7133400,228637,28119,1,16,0,0,228637,0,1987,40,87.42,191.04781815716618
180.1,0,4,1014617501,17.827880723558,306928,RM,38657368,2551477,258451,11347,1,30,130,128,53986,204465,2005,113,100.42,149.57329629214047
626.9,2014,8,1014620001,18.5614433976228,183626,I1,16429500,4905e3,183626,20083,1,12,1,0,183626,0,1948,201,82,89.47262370252578
548.7,0,8,1014640028,19.0789382986452,352e3,I9,37620000,2473200,352e3,12351,2,15,1,0,352e3,0,2004,115,100,106.875
112.4,2009,4,1014650001,17.5097514637756,357785,D7,47772450,17775e3,357785,34286,1,23,426,417,46e3,311785,1979,157,110,133.52278603071676
167.6,2013,4,1014650021,18.0223288448806,400612,D6,37629000,5355e3,400612,41100,1,35,446,430,13e4,270612,1966,187.5,180.17,93.92878895290205
137.4,0,3,1014660003,17.7008238949119,354310,D8,41537250,6255e3,354310,27846,1,20,346,343,42725,311585,2007,204.33,188,117.23420168778753
107.8,0,3,1014660037,17.0610596277969,238180,D4,21111750,3258e3,238180,20433,1,19,194,191,14730,223450,1962,200,102,88.63779494499958
95.9,0,3,1014670001,16.5424968476277,159403,D4,14144850,27e5,159403,11544,1,20,168,165,5900,153503,1961,100,105,88.7364102306732
130.1,0,3,1014670018,15.8256673328813,57375,D9,4005000,1152e3,57375,12775,1,6,49,49,0,57375,1938,125,85,69.80392156862744
308.8,0,3,1014670021,18.8402561992228,492654,D8,59272650,1386e4,492654,35757,1,37,499,490,80761,411893,1977,156.67,125,120.31293768040044
196.8,0,4,1014680021,18.2082980068421,410902,D6,35757000,774e4,410902,30650,1,34,293,290,40758,370144,1969,196,147,87.02074947311037
156.1,0,3,1014690028,16.8769182998364,136820,D4,10515150,1539e3,136820,10216,1,19,157,156,1500,135320,1963,95,83,76.85389562929396
140.7,0,4,1014697501,17.5579910354846,299947,RM,28896300,6345e3,285018,24614,2,20,252,251,26838,258180,1962,,,101.38412310801424
180.9,0,4,1014707501,17.5052505492099,221307,RM,26069409,3602241,186267,21820,1,31,183,180,20866,165401,1999,80,140,139.95720659053939
164.8,0,3,1014710045,17.1404972537034,168681,D4,15543450,2709e3,168680,14900,1,18,161,159,1600,167080,1964,52,118,92.14755750533554
132.3,0,3,1014720014,15.9346914282931,62920,D4,5156550,1044e3,62920,8513,1,12,87,87,0,62920,1962,83,75,81.95406865861412
115.2,1989,4,1014720022,15.9843159074973,75936,D7,8096400,27e5,75936,18330,1,7,96,90,5800,70136,1958,110,136,106.62136536030341
121.3,0,3,1014730018,17.1795231038677,238293,D4,18793350,3412350,238293,22988,1,16,222,219,29037,209256,1956,200,67,78.86656343241303
121.8,0,3,1014730038,16.4270260698564,111820,D3,9140850,1575e3,111820,10217,1,16,113,112,6e3,105820,1959,100,67,81.74610981935253
108,0,4,1014737501,16.9966052601714,222899,RM,24646955,3230553,175694,7977,1,32,209,208,16917,158777,1986,,,140.28341889876717
97.4,0,4,1014737502,16.544481976194,157260,RM,15813450,4412250,131003,10625,1,20,126,118,20043,110960,1957,75,129,120.71059441386838
180.4,0,3,1014737504,16.7857573171644,108075,R4,11520003,1349999,87450,7650,1,20,53,53,0,87450,2004,74,95,131.7324528301887
204.1,1998,5,1014740031,17.1164588052407,132966,HB,17665650,315e4,35570,13950,1,20,3,0,35570,0,1974,57,30,496.6446443632274
765.2,0,8,1014740040,17.7791834669873,68806,I9,11213550,3514500,68806,14850,1,9,1,0,68806,0,1960,202,72,162.97343254948697
304.2,0,3,1014750005,18.2708875564506,283e3,D3,29882250,3105e3,283e3,42035,1,26,250,250,0,283e3,1975,80,136,105.59098939929329
681.7,0,8,1014800001,21.1424345018869,2230742,I9,225758250,52150050,2230742,275925,9,27,1,0,2230742,0,1956,461.67,583.08,101.20320951504029
600,2011,8,1014800010,20.3947617699744,12e5,I1,144507150,66455100,12e5,445942,19,6,1,0,12e5,0,1940,180,100.83,120.422625
167.7,0,8,1014820001,18.4193199024274,595492,I4,94842900,162e5,595492,24956,2,36,535,517,248820,346672,1987,189,136,159.26813458451164
460.4,2010,8,1014820020,19.0612019214102,412135,I1,47388600,531e4,412135,36e3,1,12,1,0,412135,0,1955,181,161,114.98319725332719
445.4,0,8,1014830023,17.3709597743374,78589,I4,9211500,2812500,78589,12085,1,8,2,0,78589,0,1959,114,102,117.21106007202026
367.2,0,8,1014830033,17.9184309623081,164806,I4,22732200,666e4,164806,25542,1,12,103,103,164806,0,1988,,,137.933084960499
226.4,1982,3,1014830038,17.5688701190097,188446,D4,18499500,2295e3,188446,17880,2,18,248,245,16200,172246,1964,75,204,98.16870615454825
678.1,0,3,1014837501,18.8790451260722,233223,R4,25030804,5849973,154610,25542,1,39,146,146,0,154610,1989,,,161.89641032274756
183.1,1987,3,1014840001,16.2249662508648,60775,D1,4882950,967500,60775,12600,1,7,90,90,0,60775,1958,124,98,80.34471410942
160.7,2007,4,1014847501,18.2742065674012,537491,RM,71768265,13094695,467115,43420,1,40,329,325,104393,362722,1985,180,200,153.641533669439
186.8,0,3,1014870039,16.5322429594493,81e3,D4,6452100,1147500,81e3,9983,1,14,102,102,0,81e3,1964,98,65,79.65555555555555
182.4,0,4,1014877501,16.1706865830498,57785,RM,5332060,1723499,47043,12512,1,6,96,95,7747,39296,1956,,,113.34438705014561
198.2,0,4,1014877502,18.1072891040535,368801,RM,44154906,6974992,292013,9738,1,39,210,209,51632,240381,1986,,,151.20869961268846
121.3,0,3,1014880001,17.2560471457591,257244,D3,36122400,4815e3,257244,20750,1,17,210,210,0,257244,1964,204.33,103.33,140.4207678313197
118.4,0,3,1014880013,17.2363095532567,258394,D3,31840200,4815e3,258394,20800,1,17,210,210,1150,257244,1964,103.33,204.33,123.2234494609008
117.9,0,3,1014880045,17.9519943443786,530809,D3,36723150,9225e3,530809,34500,1,33,427,427,0,530809,1964,170,204,69.18335973956734
183.3,1996,4,1014900001,16.710173794280202,98622,C7,11118600,2331e3,98622,22681,4,6,192,184,8e3,90622,1911,204.33,96,112.73955101295857
226.1,1997,2,1014900028,16.332276856161702,54792,C1,6177600,9e5,54792,11930,1,6,113,113,0,54792,1911,105,102,112.74638633377135
163.9,1980,3,1014900122,16.3358222047985,75854,D3,6528600,117e4,75854,10325,1,7,87,87,0,75854,1940,95,74,86.06797268436733
172.1,0,3,1014910001,17.3679378352562,202777,D4,20579400,4084200,202777,12243,1,25,46,45,8990,193787,1966,62,145,101.48784132322699
119.3,0,4,1014910004,16.314888894264,102053,D6,21386250,4635e3,102053,10384,1,25,48,47,1e3,101053,1969,77,78,209.56022850871605
144.5,1987,3,1014910023,16.1235838134064,69585,D4,5612850,1570500,69585,7120,1,14,21,20,2200,67385,1925,58,96,80.66178055615434
142,0,3,1014910048,16.5751914565272,111231,D4,9019350,153e4,111231,9720,1,5,43,41,15248,95983,1967,37,94,81.08665749656122
123,2003,4,1014917501,17.0823297886032,213234,RM,24853504,4364986,152811,13940,1,28,125,124,14081,138730,1973,,,162.64211346041841
116.3,0,3,1014920003,16.2007019037865,93389,D4,9560250,1341e3,93389,9409,1,17,21,19,4e3,89389,1930,77.17,136.75,102.37019349173886
104.7,1989,4,1014920015,16.2052528948089,104209,D6,13510350,2727e3,104209,9464,1,16,72,66,7100,97109,1938,80,116,129.64667159266475
136.1,1988,3,1014920037,16.2082215519455,80405,D4,6871050,18e5,80405,8173,1,13,24,22,1900,78505,1916,3100,76,85.4555064983521
159.3,1986,3,1014920069,16.9393450804774,142708,D4,15240150,405e4,142708,9611,1,17,37,37,0,142708,1926,72,118,106.79254141323541
272.3,0,4,1014927501,17.2324440090191,111920,RM,17132398,4634997,101390,7885,1,27,51,50,10803,90587,1987,,,168.97522438110266
117.2,0,3,1014930001,16.6499558487448,145230,D4,13063500,2245500,145230,14886,1,12,18,17,450,144780,1912,102,120,89.95042346622598
132.2,0,3,1014930033,15.9518601293628,64058,D4,4063500,1156500,64058,5216,1,15,30,28,2400,61658,1926,52,88,63.43469980330325
140.3,1985,3,1014930037,16.4446358708444,98800,D4,6781950,1975500,98800,1e4,1,13,27,24,6350,92450,1921,85,98,68.64321862348179
178.8,0,3,1014930072,16.7860680286929,109076,D4,11444850,225e4,109076,7500,1,23,70,68,2400,106676,1978,68,98,104.92546481352451
148.2,0,4,1014937501,15.8781935564191,53084,RM,6095260,1363501,38550,4893,1,15,32,31,2741,35809,1981,,,158.11309987029833
149.2,0,4,1014937504,15.9558134934279,56984,RM,5717252,1359002,56984,5216,1,15,24,23,4597,52387,1929,,,100.33082970658431
108.4,1989,3,1014940001,16.8754003488331,196727,D4,18919800,4414500,196727,16320,1,14,74,70,1800,194927,1925,100,147,96.17286900120472
146.8,0,4,1014940015,16.5691597798067,106947,D6,18404100,2506500,106947,12260,1,10,112,102,10400,96547,1911,60,197,172.08617352520406
145.2,0,3,1014940032,16.6050624388455,112078,D4,11022300,2317500,112078,11749,1,13,40,38,3900,108178,1915,89,112,98.34490265707811
116.1,0,3,1014940037,16.2304955032477,96379,D4,8492850,18e5,96379,9180,1,15,42,40,900,95479,1912,98,78,88.11929984747715
54,1989,3,1014940059,16.0873378421957,179576,D4,12411000,3829500,179576,18055,1,15,81,78,3900,175676,1963,172,89,69.11279903773332
117.8,0,3,1014940069,16.7923392799324,166600,D4,17316450,3645e3,166600,13999,1,15,61,56,2250,164350,1929,77,172,103.94027611044417
99.1,0,3,1014950001,15.7083235761705,66983,D4,5940450,18e5,66983,6216,1,14,14,14,0,66983,1925,60,88,88.68593523729902
164,0,3,1014950004,17.7523861631842,312550,D4,29675700,765e4,312550,36710,1,13,168,160,9600,302950,1955,40,260,94.94704847224445
101.2,0,8,1014950032,16.5354893299318,15e4,W3,15626250,918e4,15e4,29805,1,6,3,0,15e4,0,1954,321,98,104.175
148.7,0,3,1014950049,16.832400545172,137375,D4,12528450,2866500,137375,11164,1,17,63,57,10500,126875,1963,82.17,113.67,91.19890809827116
97.8,0,4,1014957501,16.025985362038,93252,RM,11643751,3091501,98413,9693,1,12,63,56,9668,88745,1938,,,118.31517177608649
162.5,1986,3,1014960001,16.4604949307621,86666,D4,9216000,1926450,86666,7771,1,13,17,17,0,86666,1925,62,115,106.33927953291949
141.2,1988,4,1014960021,16.5857804938958,113052,D6,13604850,1948500,113052,12770,1,11,41,38,8250,104802,1922,91,125,120.34152425432545
92.8,1989,3,1014960071,16.8931939201509,233923,D4,24537150,5845050,233923,19306,1,15,84,81,5850,228073,1928,122,153,104.89413182970465
176.6,0,4,1014967501,17.3157626876548,187564,RM,28327053,7235999,164587,15071,1,30,94,92,34526,130061,1987,120,142,172.10990539957592
133,1987,3,1014970001,16.7833193239532,146235,D4,14036400,3213e3,146235,11200,1,17,29,28,1950,144285,1930,112,88,95.98522925428249
138.1,1982,4,1014970009,17.9939827041502,472600,D6,43834950,1008e4,472600,44953,1,15,360,343,22e3,450600,1923,200,213,92.752750740584
122.6,0,3,1014970021,17.2091715657001,242861,D4,24995700,4635e3,242861,22025,1,16,169,154,8600,234261,1959,159,194,102.92183594731142
103.1,1989,3,1014970028,16.1878455691464,104e3,D4,10318950,27e5,104e3,16908,1,9,48,45,5850,98150,1925,166,83,99.22067307692308
129,1982,3,1014970034,16.5372263579741,117879,D4,10437750,2367e3,117879,8551,2,21,57,52,7250,110629,1962,70,102,88.5463059578042
102.3,1988,3,1014970041,16.1181293003922,97755,D4,8465400,1768500,97755,7583,2,19,73,70,4350,93405,1957,82,70,86.59812797299371
119.8,1988,3,1014970044,15.668013230213,53220,D4,4557150,1152e3,53220,6521,1,12,27,26,1e3,52220,1912,64,82,85.62852311161218
101.1,1989,3,1014970046,15.6173429247913,59948,D4,4359600,1152e3,59948,6521,1,14,40,38,1200,58748,1917,64,84,72.72302662307332
128.3,1991,4,1014977501,16.8417840490901,160719,RM,21386699,5062501,136440,10216,1,22,72,66,19895,116545,1928,100,102,156.74801377895045
100,0,3,1014980001,16.7633122977607,190640,D4,21586050,3838500,190640,14475,1,20,94,90,14944,175696,1960,106.42,124.42,113.22938522870332
114.7,0,3,1014980010,16.4898431904649,126440,D4,9926100,2137500,126440,10071,1,20,56,54,8900,117540,1960,100,69.58,78.50442897817146
115.5,0,3,1014980014,17.2304489973793,263334,D4,19643400,495e4,263334,20253,1,15,118,110,12e3,251334,1926,201.42,103,74.59500102531386
96.8,1988,3,1014980027,15.6535888225838,64922,D4,5489100,1422e3,64922,10295,1,7,48,46,2e3,62922,1910,102,88,84.54915128923939
116.9,0,3,1014980033,16.7606809485315,162651,D4,13856850,3069e3,162651,13300,1,14,92,88,3e3,159651,1925,98,122,85.19375841525721
94.6,0,3,1014980037,16.4732478400942,150782,D4,20057400,3064500,150782,13450,1,14,64,60,2250,148532,1923,98,122,133.02250931808837
101.6,0,3,1014980069,16.5694782295711,154575,D4,11170800,3456e3,154575,14870,1,19,81,77,2500,152075,1951,94.75,141.17,72.26783114992722
91.2,0,4,1014987501,16.0715940580109,104667,RM,13630504,675001,92223,11016,1,16,51,46,11313,80910,1924,,,147.79939928217473
157.8,0,3,1014990001,17.3577306694836,218907,D4,18184950,4995e3,218907,22680,1,13,53,48,5e3,213907,1928,100.67,215,83.07157834148748
133.4,1988,3,1014990010,16.166750567887,78700,D4,6757650,1489500,78700,10066,1,12,90,85,2250,76450,1954,100,99,85.86594663278272
127.2,1988,3,1014990014,17.0725913495207,204195,D4,17858250,5175e3,204195,19134,1,13,86,72,17016,187179,1927,196,91,87.4568427238669
124.5,1988,3,1014990020,16.4872877770817,116190,D4,7356600,1831500,116190,11300,1,15,62,61,5e3,111190,1948,98,111,63.3152594887684
215.5,0,3,1014990025,17.3352343877722,156729,D4,11730600,3051e3,156729,17900,1,14,129,120,4320,152409,1963,179,98,74.84639090404455
114.3,1988,3,1014990032,16.4280639038394,119281,D4,9762750,2295e3,119281,10070,1,14,90,88,1500,117781,1924,89,107,81.84664783159094
103.9,0,3,1014990040,16.8925035601799,208788,D4,19809900,3559500,208788,14700,1,15,77,72,2250,206538,1928,99,144,94.88045289959193
113.9,1989,3,1014990051,16.8416339523351,181011,D4,22450500,36e5,181011,16560,1,15,93,87,13900,167111,1930,97,152,124.02837396622304
102.4,1987,3,1014990061,16.0098795063148,87640,D9,10457100,1480500,87639,10066,1,13,69,65,1800,85839,1931,100,78,119.32016567966316
135.6,1988,3,1014990065,15.8731723330956,57726,D4,3565350,135e4,57726,8915,1,9,37,35,3e3,54726,1922,89,86,61.76333021515435
124.1,1987,3,1014990071,15.6547688817898,50700,D4,4486950,774e3,50700,6040,1,13,14,12,2275,48425,1917,50,99,88.5
144,0,4,1014997501,16.1948966792931,74988,RM,8940150,2340001,56395,9009,1,15,19,18,14700,41695,1986,,,158.52735171557762
300.5,0,8,1015000001,17.1556889775681,93924,P7,26062200,963e4,93924,24147,1,10,1,0,93924,0,1959,192,122.17,277.4817937907244
109.5,1980,3,1015000015,16.6810824079308,160357,D4,18744750,306e4,160357,13982,1,16,105,98,6435,153922,1937,100,134,116.89386805689804
110.6,1981,3,1015000020,16.7218244727982,165364,D4,17980200,3046500,165364,13965,1,16,66,59,12024,153340,1930,100,124,108.73104182288769
114.1,1988,3,1015000040,17.0207522550836,216139,D4,22210200,4995e3,216139,28100,2,15,90,87,2e3,214139,1925,145,145,102.75887276243529
132.4,0,3,1015000045,17.6924468655705,364623,D4,31144950,459e4,364623,23345,1,30,211,210,450,364173,1973,136,181,85.4168552175809
109.6,1988,4,1015000053,16.3696683569938,117340,D6,16142850,27e5,117340,10071,1,17,111,107,7500,109840,1958,98,94,137.5732912902676
189.4,2011,8,1015000062,16.5491965105014,81254,W8,5625000,3021300,81254,15770,2,6,2,0,81254,0,1920,213.83,100.71,69.22736111452974
121.5,0,4,1015000065,15.9658038922661,70678,D6,7326000,1269e3,70678,9475,1,13,84,82,3e3,67678,1955,83,78,103.65318769631286
77.4,1988,3,1015010016,16.3084361201616,156287,D4,19184400,2871e3,156287,16586,1,12,67,60,6100,150187,1925,97,150,122.75109254128623
124.5,1980,3,1015010033,17.2330538641093,244935,D4,21208050,4198500,244935,18600,1,18,70,67,1350,243585,1930,93,171,86.58644130075326
105.6,0,3,1015010040,16.4257598640046,128811,D4,10975950,2286e3,128811,11e3,1,15,45,43,2e3,126811,1927,48,138,85.20972587744835
137.7,1988,3,1015010056,16.9467282905858,166317,D4,14138550,2668500,166317,16551,1,12,60,50,6470,159847,1929,96,163,85.00965024621657
157.3,1988,8,1015010069,16.7821512451144,123500,M1,15007050,7695e3,123500,25736,2,6,2,0,123500,0,1927,81.67,255,121.51457489878543
205.5,0,4,1015017501,18.6008274499719,582673,RM,50121900,10453500,582673,33783,1,38,254,251,95260,487413,1969,,,86.02063249884584
110.7,1983,3,1015020017,16.2632397357593,104445,D4,8886150,1651500,104445,11102,1,14,55,50,4800,99645,1927,98,98,85.07970702283498
111.5,0,3,1015020023,15.5628761227962,51475,D4,3717450,805500,51475,7767,1,9,40,38,2e3,49475,1928,77,83,72.21855269548324
112.3,1985,3,1015020033,16.993637998103,213729,D4,23692500,4212e3,213729,14250,1,21,75,70,5e3,208729,1929,88,137,110.85299608382579
65.2,0,3,1015020040,16.1564558401209,159372,D4,13456800,2691e3,159372,12100,1,16,47,44,3850,155522,1927,98,110,84.4364129207138
96.8,0,3,1015030014,16.2065238038468,112857,D4,8079300,1912500,112857,11249,1,16,42,40,3e3,109857,1948,77,106,71.58882479598076
100.3,1989,3,1015030038,16.6323686815829,166742,D4,15116850,36e5,166742,11340,1,19,93,89,4e3,162742,1940,85,105,90.66012162502548
166.4,0,8,1015030059,16.7117530493322,108810,W8,15963300,3984300,108810,12559,3,7,1,0,108810,0,1991,65,73,146.70802315963607
125.9,1986,3,1015030069,16.6576612563869,136240,D4,12152700,333e4,136240,12096,1,13,30,26,4e3,132240,1925,98,109,89.20067527891955
56.4,1989,3,1015040031,16.1394725678219,181136,D4,16778700,2385e3,181136,15150,1,14,67,64,2500,178636,1926,96,140,92.63039925801607
124.3,1980,3,1015040040,16.5315355821327,121642,D4,10825650,2115e3,121642,10570,1,14,50,46,2e3,119642,1926,85,104,88.99598822775029
80.2,0,3,1015050001,16.4003855668284,165357,D4,15205050,3852e3,165357,15478,1,14,45,45,0,165357,1925,151.42,91.17,91.95286561802645
95.7,0,3,1015050040,16.7500277895006,196577,D4,17351550,3442500,196577,15628,1,15,78,75,2e3,194577,1926,100.67,145.17,88.26846477461758
133.7,1984,3,1015050056,15.7529037404089,51912,D4,4496850,850500,51912,8860,1,7,41,40,600,51312,1900,85,93,86.624479889043
168.8,0,4,1015057502,17.8566774128109,337042,RM,37615948,6464707,302439,22102,1,32,211,207,36974,265465,1984,,,124.37532196575177
150,1986,3,1015060003,16.015930026197,60192,D4,4628250,135e4,60192,6130,1,14,19,17,3150,57042,1928,58,100,76.89144736842105
115.2,0,3,1015060065,15.8388540175713,65656,D4,5345100,1003500,65656,10066,1,9,37,37,0,65656,1923,100,101,81.41068599975631
99.4,0,3,1015060069,16.3166578942876,122701,D4,11129400,2232e3,122701,10361,1,14,46,43,1300,121401,1925,96,91,90.70341725006317
129,1987,3,1015070001,16.1224543380655,77858,D4,6623550,1417500,77858,7050,1,14,44,44,0,77858,1922,67,85,85.0721826915667
64.4,0,3,1015070033,16.5155030494087,231050,D4,19926000,3397500,231050,17624,1,17,56,56,0,231050,1930,100.67,165,86.24107336074442
119.8,1987,3,1015070040,16.4791104540703,119765,D4,9863550,1903500,119765,10076,1,16,84,80,996,118769,1930,98,100,82.35753350311026
106.2,1986,3,1015070041,16.2923190560558,112083,D4,9936000,1345500,112083,10071,1,17,74,74,0,112083,1929,100,78,88.64859077647814
138,1987,3,1015070056,16.0501542265071,67704,D4,4481100,1156500,67704,14615,1,6,43,40,2600,65104,1930,144,90,66.18663594470046
122.2,0,3,1015070064,16.1095041091331,81133,D4,5151150,922500,81133,7855,1,15,41,39,900,80233,1928,78,77,63.490195111730124
105.3,1981,3,1015070069,16.6775078410262,166158,D4,14828400,2875500,166158,15120,1,13,60,59,450,165708,1923,98,138,89.24276893077673
59.1,0,3,1015080001,15.7168576609843,113281,D3,9554850,1638e3,113281,8684,1,17,70,70,12501,100780,1913,90,83,84.34644821285123
112.3,0,3,1015080024,15.5761648379104,51792,D4,4233150,819e3,51792,6334,1,12,24,24,0,51792,1915,62,83,81.73366543095459
89.4,0,3,1015080027,15.9250096124603,92216,D4,9935550,1291500,92216,8684,1,15,63,62,800,91416,1928,85,82.17,107.74214886787543
144.2,0,3,1015080038,16.8125307517928,138875,D4,11164500,1633500,138875,10435,1,25,150,148,3e3,135875,1973,22,45,80.39243924392439
148.1,1984,3,1015080072,17.0639681479172,173873,D4,14175900,2731500,173873,15069,1,14,40,40,0,173873,1926,99,133,81.53019732793476
123.5,0,3,1015090006,15.6804572899089,52272,D3,7191450,562500,52272,8377,1,9,33,33,0,52272,1925,82,83,137.57747933884298
138.2,1987,4,1015090020,15.8911249353849,57666,D6,9045450,1912500,57666,6166,1,12,52,46,6167,51499,1922,60,95,156.85932785350118
118,0,3,1015090051,16.3712271163159,109157,D4,8941050,1795500,109157,11633,1,12,91,83,6e3,103157,1928,110,102,81.91000119094515
